row_index_1,row_index_2,name_company_1,name_company_2,industryname_1,industryname_2,sector_1,sector_2,industry_similarity_score,sector_similarity_score,is_match
15844,1359,Eaton Corporation,Visabeira,Conglomerate,Conglomerates,-,-,0.9846153846153847,1.0,1
15844,2072,Eaton Corporation,Freudenberg Group,Conglomerate,Conglomerates,-,-,0.9846153846153847,1.0,1
15844,2748,Eaton Corporation,General Mediterranean Holding,Conglomerate,Conglomerates,-,-,0.9846153846153847,1.0,1
15844,2900,Eaton Corporation,Delton,Conglomerate,Conglomerates,-,-,0.9846153846153847,1.0,1
15844,2964,Eaton Corporation,Abertis,Conglomerate,Conglomerates,-,-,0.9846153846153847,1.0,1
15844,3721,Eaton Corporation,Bouygues,Conglomerate,Conglomerates,-,-,0.9846153846153847,1.0,1
15844,3950,Eaton Corporation,UTI Holdings,Conglomerate,Conglomerates,-,-,0.9846153846153847,1.0,1
15844,9198,Eaton Corporation,Axel Johnson Group,Conglomerate,Conglomerates,-,-,0.9846153846153847,1.0,1
15844,12591,Eaton Corporation,Grupo José de Mello,Conglomerate,Conglomerates,-,-,0.9846153846153847,1.0,1
15844,14078,Eaton Corporation,Natra,Conglomerate,Conglomerates,-,-,0.9846153846153847,1.0,1
15844,14159,Eaton Corporation,Chimimport,Conglomerate,Conglomerates,-,-,0.9846153846153847,1.0,1
40771,1359,Trane Technologies,Visabeira,Conglomerate,Conglomerates,-,-,0.9846153846153847,1.0,1
40771,2072,Trane Technologies,Freudenberg Group,Conglomerate,Conglomerates,-,-,0.9846153846153847,1.0,1
40771,2748,Trane Technologies,General Mediterranean Holding,Conglomerate,Conglomerates,-,-,0.9846153846153847,1.0,1
40771,2900,Trane Technologies,Delton,Conglomerate,Conglomerates,-,-,0.9846153846153847,1.0,1
40771,2964,Trane Technologies,Abertis,Conglomerate,Conglomerates,-,-,0.9846153846153847,1.0,1
40771,3721,Trane Technologies,Bouygues,Conglomerate,Conglomerates,-,-,0.9846153846153847,1.0,1
40771,3950,Trane Technologies,UTI Holdings,Conglomerate,Conglomerates,-,-,0.9846153846153847,1.0,1
40771,9198,Trane Technologies,Axel Johnson Group,Conglomerate,Conglomerates,-,-,0.9846153846153847,1.0,1
40771,12591,Trane Technologies,Grupo José de Mello,Conglomerate,Conglomerates,-,-,0.9846153846153847,1.0,1
40771,14078,Trane Technologies,Natra,Conglomerate,Conglomerates,-,-,0.9846153846153847,1.0,1
40771,14159,Trane Technologies,Chimimport,Conglomerate,Conglomerates,-,-,0.9846153846153847,1.0,1
40771,18616,Trane Technologies,Fierro Group,Conglomerate,Conglomerates,-,-,0.9846153846153847,1.0,1
40771,19350,Trane Technologies,Stena Sphere,Conglomerate,Conglomerates,-,-,0.9846153846153847,1.0,1
40771,23472,Trane Technologies,Grimaldi Industri,Conglomerate,Conglomerates,-,-,0.9846153846153847,1.0,1
40771,27376,Trane Technologies,Țiriac Holdings,Conglomerate,Conglomerates,-,-,0.9846153846153847,1.0,1
40771,35136,Trane Technologies,Ackermans & van Haaren,Conglomerate,Conglomerates,-,-,0.9846153846153847,1.0,1
40771,38408,Trane Technologies,Axel Johnson,Conglomerate,Conglomerates,-,-,0.9846153846153847,1.0,1
40771,39445,Trane Technologies,Istrabenz,Conglomerate,Conglomerates,-,-,0.9846153846153847,1.0,1
49576,1359,Robert Bosch GmbH,Visabeira,Conglomerate,Conglomerates,-,-,0.9846153846153847,1.0,1
49576,2072,Robert Bosch GmbH,Freudenberg Group,Conglomerate,Conglomerates,-,-,0.9846153846153847,1.0,1
49576,2748,Robert Bosch GmbH,General Mediterranean Holding,Conglomerate,Conglomerates,-,-,0.9846153846153847,1.0,1
49576,2900,Robert Bosch GmbH,Delton,Conglomerate,Conglomerates,-,-,0.9846153846153847,1.0,1
49576,2964,Robert Bosch GmbH,Abertis,Conglomerate,Conglomerates,-,-,0.9846153846153847,1.0,1
49576,3721,Robert Bosch GmbH,Bouygues,Conglomerate,Conglomerates,-,-,0.9846153846153847,1.0,1
49576,3950,Robert Bosch GmbH,UTI Holdings,Conglomerate,Conglomerates,-,-,0.9846153846153847,1.0,1
49576,9198,Robert Bosch GmbH,Axel Johnson Group,Conglomerate,Conglomerates,-,-,0.9846153846153847,1.0,1
49576,12591,Robert Bosch GmbH,Grupo José de Mello,Conglomerate,Conglomerates,-,-,0.9846153846153847,1.0,1
49576,14078,Robert Bosch GmbH,Natra,Conglomerate,Conglomerates,-,-,0.9846153846153847,1.0,1
49576,14159,Robert Bosch GmbH,Chimimport,Conglomerate,Conglomerates,-,-,0.9846153846153847,1.0,1
49576,18616,Robert Bosch GmbH,Fierro Group,Conglomerate,Conglomerates,-,-,0.9846153846153847,1.0,1
49576,19350,Robert Bosch GmbH,Stena Sphere,Conglomerate,Conglomerates,-,-,0.9846153846153847,1.0,1
49576,23472,Robert Bosch GmbH,Grimaldi Industri,Conglomerate,Conglomerates,-,-,0.9846153846153847,1.0,1
49576,27376,Robert Bosch GmbH,Țiriac Holdings,Conglomerate,Conglomerates,-,-,0.9846153846153847,1.0,1
49576,35136,Robert Bosch GmbH,Ackermans & van Haaren,Conglomerate,Conglomerates,-,-,0.9846153846153847,1.0,1
49576,38408,Robert Bosch GmbH,Axel Johnson,Conglomerate,Conglomerates,-,-,0.9846153846153847,1.0,1
49576,39445,Robert Bosch GmbH,Istrabenz,Conglomerate,Conglomerates,-,-,0.9846153846153847,1.0,1
49576,41096,Robert Bosch GmbH,Multigroup,Conglomerate,Conglomerates,-,-,0.9846153846153847,1.0,1
49576,43333,Robert Bosch GmbH,Sonae,Conglomerate,Conglomerates,-,-,0.9846153846153847,1.0,1
49576,45401,Robert Bosch GmbH,Henkel,Conglomerate,Conglomerates,-,-,0.9846153846153847,1.0,1
49576,48576,Robert Bosch GmbH,Siemens,Conglomerate,Conglomerates,-,-,0.9846153846153847,1.0,1
49576,48990,Robert Bosch GmbH,ThyssenKrupp,Conglomerate,Conglomerates,-,-,0.9846153846153847,1.0,1
203,106,Festina,Brioni,Consumer goods,Consumer goods,Clothing & accessories,Clothing & accessories,1.0,1.0,1
334,106,Fjällräven,Brioni,Consumer goods,Consumer goods,Clothing & accessories,Clothing & accessories,1.0,1.0,1
334,203,Fjällräven,Festina,Consumer goods,Consumer goods,Clothing & accessories,Clothing & accessories,1.0,1.0,1
351,106,Filippa K,Brioni,Consumer goods,Consumer goods,Clothing & accessories,Clothing & accessories,1.0,1.0,1
351,203,Filippa K,Festina,Consumer goods,Consumer goods,Clothing & accessories,Clothing & accessories,1.0,1.0,1
351,334,Filippa K,Fjällräven,Consumer goods,Consumer goods,Clothing & accessories,Clothing & accessories,1.0,1.0,1
452,106,Safilo,Brioni,Consumer goods,Consumer goods,Clothing & accessories,Clothing & accessories,1.0,1.0,1
452,203,Safilo,Festina,Consumer goods,Consumer goods,Clothing & accessories,Clothing & accessories,1.0,1.0,1
452,334,Safilo,Fjällräven,Consumer goods,Consumer goods,Clothing & accessories,Clothing & accessories,1.0,1.0,1
452,351,Safilo,Filippa K,Consumer goods,Consumer goods,Clothing & accessories,Clothing & accessories,1.0,1.0,1
463,27,Croatia osiguranje,PZU,Financials,Financials,Full line insurance,Full line insurance,1.0,1.0,1
468,31,Ariana Brewery,Leon Beer,Consumer goods,Consumer goods,Brewers,Brewers,1.0,1.0,1
483,460,Daimler AG,Alfa Romeo,Consumer goods,Consumer goods,Automobiles,Automobiles,1.0,1.0,1
525,313,Ciberbit,Tieto,Technology,Technology,Software,Software,1.0,1.0,1
553,31,Bitburger Brewery,Leon Beer,Consumer goods,Consumer goods,Brewers,Brewers,1.0,1.0,1
553,468,Bitburger Brewery,Ariana Brewery,Consumer goods,Consumer goods,Brewers,Brewers,1.0,1.0,1
575,193,LOT Polish Airlines,Air France,Consumer services,Consumer services,Airlines,Airlines,1.0,1.0,1
592,237,Carrozzeria Touring,Kockums Naval Solutions,Industrials,Industrials,Commercial vehicles & trucks,Commercial vehicles & trucks,1.0,1.0,1
669,367,Coca-cola Hbc Italia Srl,Dalmine Spa,Manufacturing,Manufacturing,Corporation,Corporation,1.0,1.0,1
671,201,Körber,ebm-papst,Industrials,Industrials,Industrial machinery,Industrial machinery,1.0,1.0,1
678,303,E.on Energia Spa,A2a Energia Spa,"Transportation, Communications, Electric, Gas, and Sanitary Services","Transportation, Communications, Electric, Gas, and Sanitary Services",Corporation,Corporation,1.0,1.0,1
731,246,Uddeholms AB,U.S. Steel Košice,Basic materials,Basic materials,Iron & steel,Iron & steel,1.0,1.0,1
744,694,Sonor,Dario Pegoretti,Consumer goods,Consumer goods,Recreational products,Recreational products,1.0,1.0,1
850,367,Versalis Spa,Dalmine Spa,Manufacturing,Manufacturing,Corporation,Corporation,1.0,1.0,1
850,669,Versalis Spa,Coca-cola Hbc Italia Srl,Manufacturing,Manufacturing,Corporation,Corporation,1.0,1.0,1
860,201,Danfoss,ebm-papst,Industrials,Industrials,Industrial machinery,Industrial machinery,1.0,1.0,1
860,671,Danfoss,Körber,Industrials,Industrials,Industrial machinery,Industrial machinery,1.0,1.0,1
924,499,Itinera Spa,Salini Costruttori Spa,Construction,Construction,Corporation,Corporation,1.0,1.0,1
1032,73,TF1 Group,Menart Records,Consumer services,Consumer services,Broadcasting & entertainment,Broadcasting & entertainment,1.0,1.0,1
1053,246,Domnarvet,U.S. Steel Košice,Basic materials,Basic materials,Iron & steel,Iron & steel,1.0,1.0,1
1053,731,Domnarvet,Uddeholms AB,Basic materials,Basic materials,Iron & steel,Iron & steel,1.0,1.0,1
1096,398,Alpha Trading Spa,Esso Italiana Srl,Wholesale Trade,Wholesale Trade,Corporation,Corporation,1.0,1.0,1
1114,46,Logoplaste,Groupe Bruxelles Lambert,Industrials,Industrials,Diversified industrials,Diversified industrials,1.0,1.0,1
1131,246,Salzgitter AG,U.S. Steel Košice,Basic materials,Basic materials,Iron & steel,Iron & steel,1.0,1.0,1
1131,731,Salzgitter AG,Uddeholms AB,Basic materials,Basic materials,Iron & steel,Iron & steel,1.0,1.0,1
1131,1053,Salzgitter AG,Domnarvet,Basic materials,Basic materials,Iron & steel,Iron & steel,1.0,1.0,1
1221,106,Hummel,Brioni,Consumer goods,Consumer goods,Clothing & accessories,Clothing & accessories,1.0,1.0,1
1221,203,Hummel,Festina,Consumer goods,Consumer goods,Clothing & accessories,Clothing & accessories,1.0,1.0,1
1221,334,Hummel,Fjällräven,Consumer goods,Consumer goods,Clothing & accessories,Clothing & accessories,1.0,1.0,1
1221,351,Hummel,Filippa K,Consumer goods,Consumer goods,Clothing & accessories,Clothing & accessories,1.0,1.0,1
1221,452,Hummel,Safilo,Consumer goods,Consumer goods,Clothing & accessories,Clothing & accessories,1.0,1.0,1
1310,303,Stoccaggi Gas Italia Spa,A2a Energia Spa,"Transportation, Communications, Electric, Gas, and Sanitary Services","Transportation, Communications, Electric, Gas, and Sanitary Services",Corporation,Corporation,1.0,1.0,1
1310,678,Stoccaggi Gas Italia Spa,E.on Energia Spa,"Transportation, Communications, Electric, Gas, and Sanitary Services","Transportation, Communications, Electric, Gas, and Sanitary Services",Corporation,Corporation,1.0,1.0,1
1354,303,Tnt Global Express Srl,A2a Energia Spa,"Transportation, Communications, Electric, Gas, and Sanitary Services","Transportation, Communications, Electric, Gas, and Sanitary Services",Corporation,Corporation,1.0,1.0,1
1354,678,Tnt Global Express Srl,E.on Energia Spa,"Transportation, Communications, Electric, Gas, and Sanitary Services","Transportation, Communications, Electric, Gas, and Sanitary Services",Corporation,Corporation,1.0,1.0,1
1354,1310,Tnt Global Express Srl,Stoccaggi Gas Italia Spa,"Transportation, Communications, Electric, Gas, and Sanitary Services","Transportation, Communications, Electric, Gas, and Sanitary Services",Corporation,Corporation,1.0,1.0,1
1370,31,Pirinsko Pivo,Leon Beer,Consumer goods,Consumer goods,Brewers,Brewers,1.0,1.0,1
1370,468,Pirinsko Pivo,Ariana Brewery,Consumer goods,Consumer goods,Brewers,Brewers,1.0,1.0,1
1370,553,Pirinsko Pivo,Bitburger Brewery,Consumer goods,Consumer goods,Brewers,Brewers,1.0,1.0,1
1429,429,Royal BAM Group,ACS Group,Industrials,Industrials,Heavy construction,Heavy construction,1.0,1.0,1
1471,460,Fantic Motor,Alfa Romeo,Consumer goods,Consumer goods,Automobiles,Automobiles,1.0,1.0,1
1471,483,Fantic Motor,Daimler AG,Consumer goods,Consumer goods,Automobiles,Automobiles,1.0,1.0,1
1494,1042,Banco Bpm Spa,Papiniano Spa,"Finance, Insurance, and Real Estate","Finance, Insurance, and Real Estate",Corporation,Corporation,1.0,1.0,1
1498,694,Linhof,Dario Pegoretti,Consumer goods,Consumer goods,Recreational products,Recreational products,1.0,1.0,1
1498,744,Linhof,Sonor,Consumer goods,Consumer goods,Recreational products,Recreational products,1.0,1.0,1
1511,460,Mercedes-Benz,Alfa Romeo,Consumer goods,Consumer goods,Automobiles,Automobiles,1.0,1.0,1
1511,483,Mercedes-Benz,Daimler AG,Consumer goods,Consumer goods,Automobiles,Automobiles,1.0,1.0,1
1511,1471,Mercedes-Benz,Fantic Motor,Consumer goods,Consumer goods,Automobiles,Automobiles,1.0,1.0,1
1523,1042,Pirelli & C. Spa,Papiniano Spa,"Finance, Insurance, and Real Estate","Finance, Insurance, and Real Estate",Corporation,Corporation,1.0,1.0,1
1523,1494,Pirelli & C. Spa,Banco Bpm Spa,"Finance, Insurance, and Real Estate","Finance, Insurance, and Real Estate",Corporation,Corporation,1.0,1.0,1
1536,31,Amstel Brewery,Leon Beer,Consumer goods,Consumer goods,Brewers,Brewers,1.0,1.0,1
1536,468,Amstel Brewery,Ariana Brewery,Consumer goods,Consumer goods,Brewers,Brewers,1.0,1.0,1
1536,553,Amstel Brewery,Bitburger Brewery,Consumer goods,Consumer goods,Brewers,Brewers,1.0,1.0,1
1536,1370,Amstel Brewery,Pirinsko Pivo,Consumer goods,Consumer goods,Brewers,Brewers,1.0,1.0,1
1553,129,Prista Oil,Micromy,Basic materials,Basic materials,Specialty chemicals,Specialty chemicals,1.0,1.0,1
1591,1042,Finiper Canova Group Spa,Papiniano Spa,"Finance, Insurance, and Real Estate","Finance, Insurance, and Real Estate",Corporation,Corporation,1.0,1.0,1
1591,1494,Finiper Canova Group Spa,Banco Bpm Spa,"Finance, Insurance, and Real Estate","Finance, Insurance, and Real Estate",Corporation,Corporation,1.0,1.0,1
1591,1523,Finiper Canova Group Spa,Pirelli & C. Spa,"Finance, Insurance, and Real Estate","Finance, Insurance, and Real Estate",Corporation,Corporation,1.0,1.0,1
1655,303,Fibercop Spa,A2a Energia Spa,"Transportation, Communications, Electric, Gas, and Sanitary Services","Transportation, Communications, Electric, Gas, and Sanitary Services",Corporation,Corporation,1.0,1.0,1
1655,678,Fibercop Spa,E.on Energia Spa,"Transportation, Communications, Electric, Gas, and Sanitary Services","Transportation, Communications, Electric, Gas, and Sanitary Services",Corporation,Corporation,1.0,1.0,1
1655,1310,Fibercop Spa,Stoccaggi Gas Italia Spa,"Transportation, Communications, Electric, Gas, and Sanitary Services","Transportation, Communications, Electric, Gas, and Sanitary Services",Corporation,Corporation,1.0,1.0,1
1655,1354,Fibercop Spa,Tnt Global Express Srl,"Transportation, Communications, Electric, Gas, and Sanitary Services","Transportation, Communications, Electric, Gas, and Sanitary Services",Corporation,Corporation,1.0,1.0,1
1708,1358,Crédit Lyonnais,Komerční banka Bratislava,Financials,Financials,Banks,Banks,1.0,1.0,1
1731,1042,Fintrade Holding Spa,Papiniano Spa,"Finance, Insurance, and Real Estate","Finance, Insurance, and Real Estate",Corporation,Corporation,1.0,1.0,1
1731,1494,Fintrade Holding Spa,Banco Bpm Spa,"Finance, Insurance, and Real Estate","Finance, Insurance, and Real Estate",Corporation,Corporation,1.0,1.0,1
1731,1523,Fintrade Holding Spa,Pirelli & C. Spa,"Finance, Insurance, and Real Estate","Finance, Insurance, and Real Estate",Corporation,Corporation,1.0,1.0,1
1731,1591,Fintrade Holding Spa,Finiper Canova Group Spa,"Finance, Insurance, and Real Estate","Finance, Insurance, and Real Estate",Corporation,Corporation,1.0,1.0,1
1734,1042,Cassa Depositi E Prestiti Spa,Papiniano Spa,"Finance, Insurance, and Real Estate","Finance, Insurance, and Real Estate",Corporation,Corporation,1.0,1.0,1
1734,1494,Cassa Depositi E Prestiti Spa,Banco Bpm Spa,"Finance, Insurance, and Real Estate","Finance, Insurance, and Real Estate",Corporation,Corporation,1.0,1.0,1
1734,1523,Cassa Depositi E Prestiti Spa,Pirelli & C. Spa,"Finance, Insurance, and Real Estate","Finance, Insurance, and Real Estate",Corporation,Corporation,1.0,1.0,1
1734,1591,Cassa Depositi E Prestiti Spa,Finiper Canova Group Spa,"Finance, Insurance, and Real Estate","Finance, Insurance, and Real Estate",Corporation,Corporation,1.0,1.0,1
1734,1731,Cassa Depositi E Prestiti Spa,Fintrade Holding Spa,"Finance, Insurance, and Real Estate","Finance, Insurance, and Real Estate",Corporation,Corporation,1.0,1.0,1
1737,303,Trenord Srl,A2a Energia Spa,"Transportation, Communications, Electric, Gas, and Sanitary Services","Transportation, Communications, Electric, Gas, and Sanitary Services",Corporation,Corporation,1.0,1.0,1
1737,678,Trenord Srl,E.on Energia Spa,"Transportation, Communications, Electric, Gas, and Sanitary Services","Transportation, Communications, Electric, Gas, and Sanitary Services",Corporation,Corporation,1.0,1.0,1
1737,1310,Trenord Srl,Stoccaggi Gas Italia Spa,"Transportation, Communications, Electric, Gas, and Sanitary Services","Transportation, Communications, Electric, Gas, and Sanitary Services",Corporation,Corporation,1.0,1.0,1
1737,1354,Trenord Srl,Tnt Global Express Srl,"Transportation, Communications, Electric, Gas, and Sanitary Services","Transportation, Communications, Electric, Gas, and Sanitary Services",Corporation,Corporation,1.0,1.0,1
1737,1655,Trenord Srl,Fibercop Spa,"Transportation, Communications, Electric, Gas, and Sanitary Services","Transportation, Communications, Electric, Gas, and Sanitary Services",Corporation,Corporation,1.0,1.0,1
1743,1358,Central Cooperative Bank,Komerční banka Bratislava,Financials,Financials,Banks,Banks,1.0,1.0,1
1743,1708,Central Cooperative Bank,Crédit Lyonnais,Financials,Financials,Banks,Banks,1.0,1.0,1
1784,786,Adevărul Holding,Group Joos,Consumer services,Consumer services,Publishing,Publishing,1.0,1.0,1
1789,694,Sereal,Dario Pegoretti,Consumer goods,Consumer goods,Recreational products,Recreational products,1.0,1.0,1
1789,744,Sereal,Sonor,Consumer goods,Consumer goods,Recreational products,Recreational products,1.0,1.0,1
1789,1498,Sereal,Linhof,Consumer goods,Consumer goods,Recreational products,Recreational products,1.0,1.0,1
1824,1042,Amissima Vita Spa,Papiniano Spa,"Finance, Insurance, and Real Estate","Finance, Insurance, and Real Estate",Corporation,Corporation,1.0,1.0,1
1824,1494,Amissima Vita Spa,Banco Bpm Spa,"Finance, Insurance, and Real Estate","Finance, Insurance, and Real Estate",Corporation,Corporation,1.0,1.0,1
1824,1523,Amissima Vita Spa,Pirelli & C. Spa,"Finance, Insurance, and Real Estate","Finance, Insurance, and Real Estate",Corporation,Corporation,1.0,1.0,1
1824,1591,Amissima Vita Spa,Finiper Canova Group Spa,"Finance, Insurance, and Real Estate","Finance, Insurance, and Real Estate",Corporation,Corporation,1.0,1.0,1
1824,1731,Amissima Vita Spa,Fintrade Holding Spa,"Finance, Insurance, and Real Estate","Finance, Insurance, and Real Estate",Corporation,Corporation,1.0,1.0,1
1824,1734,Amissima Vita Spa,Cassa Depositi E Prestiti Spa,"Finance, Insurance, and Real Estate","Finance, Insurance, and Real Estate",Corporation,Corporation,1.0,1.0,1
1862,73,BMG Rights Management,Menart Records,Consumer services,Consumer services,Broadcasting & entertainment,Broadcasting & entertainment,1.0,1.0,1
1862,1032,BMG Rights Management,TF1 Group,Consumer services,Consumer services,Broadcasting & entertainment,Broadcasting & entertainment,1.0,1.0,1
1869,367,Liquigas Spa,Dalmine Spa,Manufacturing,Manufacturing,Corporation,Corporation,1.0,1.0,1
1869,669,Liquigas Spa,Coca-cola Hbc Italia Srl,Manufacturing,Manufacturing,Corporation,Corporation,1.0,1.0,1
1869,850,Liquigas Spa,Versalis Spa,Manufacturing,Manufacturing,Corporation,Corporation,1.0,1.0,1
1879,106,Luigi Borrelli,Brioni,Consumer goods,Consumer goods,Clothing & accessories,Clothing & accessories,1.0,1.0,1
1879,203,Luigi Borrelli,Festina,Consumer goods,Consumer goods,Clothing & accessories,Clothing & accessories,1.0,1.0,1
1879,334,Luigi Borrelli,Fjällräven,Consumer goods,Consumer goods,Clothing & accessories,Clothing & accessories,1.0,1.0,1
1879,351,Luigi Borrelli,Filippa K,Consumer goods,Consumer goods,Clothing & accessories,Clothing & accessories,1.0,1.0,1
1879,452,Luigi Borrelli,Safilo,Consumer goods,Consumer goods,Clothing & accessories,Clothing & accessories,1.0,1.0,1
1879,1221,Luigi Borrelli,Hummel,Consumer goods,Consumer goods,Clothing & accessories,Clothing & accessories,1.0,1.0,1
1883,1358,Czech National Bank,Komerční banka Bratislava,Financials,Financials,Banks,Banks,1.0,1.0,1
1883,1708,Czech National Bank,Crédit Lyonnais,Financials,Financials,Banks,Banks,1.0,1.0,1
1883,1743,Czech National Bank,Central Cooperative Bank,Financials,Financials,Banks,Banks,1.0,1.0,1
1886,303,Estra Energie Srl,A2a Energia Spa,"Transportation, Communications, Electric, Gas, and Sanitary Services","Transportation, Communications, Electric, Gas, and Sanitary Services",Corporation,Corporation,1.0,1.0,1
1886,678,Estra Energie Srl,E.on Energia Spa,"Transportation, Communications, Electric, Gas, and Sanitary Services","Transportation, Communications, Electric, Gas, and Sanitary Services",Corporation,Corporation,1.0,1.0,1
1886,1310,Estra Energie Srl,Stoccaggi Gas Italia Spa,"Transportation, Communications, Electric, Gas, and Sanitary Services","Transportation, Communications, Electric, Gas, and Sanitary Services",Corporation,Corporation,1.0,1.0,1
1886,1354,Estra Energie Srl,Tnt Global Express Srl,"Transportation, Communications, Electric, Gas, and Sanitary Services","Transportation, Communications, Electric, Gas, and Sanitary Services",Corporation,Corporation,1.0,1.0,1
1886,1655,Estra Energie Srl,Fibercop Spa,"Transportation, Communications, Electric, Gas, and Sanitary Services","Transportation, Communications, Electric, Gas, and Sanitary Services",Corporation,Corporation,1.0,1.0,1
1886,1737,Estra Energie Srl,Trenord Srl,"Transportation, Communications, Electric, Gas, and Sanitary Services","Transportation, Communications, Electric, Gas, and Sanitary Services",Corporation,Corporation,1.0,1.0,1
1919,313,T-Systems,Tieto,Technology,Technology,Software,Software,1.0,1.0,1
1919,525,T-Systems,Ciberbit,Technology,Technology,Software,Software,1.0,1.0,1
1928,398,Sg Spa,Esso Italiana Srl,Wholesale Trade,Wholesale Trade,Corporation,Corporation,1.0,1.0,1
1928,1096,Sg Spa,Alpha Trading Spa,Wholesale Trade,Wholesale Trade,Corporation,Corporation,1.0,1.0,1
2061,1358,Groupe BPCE,Komerční banka Bratislava,Financials,Financials,Banks,Banks,1.0,1.0,1
2061,1708,Groupe BPCE,Crédit Lyonnais,Financials,Financials,Banks,Banks,1.0,1.0,1
2061,1743,Groupe BPCE,Central Cooperative Bank,Financials,Financials,Banks,Banks,1.0,1.0,1
2061,1883,Groupe BPCE,Czech National Bank,Financials,Financials,Banks,Banks,1.0,1.0,1
2072,1359,Freudenberg Group,Visabeira,Conglomerates,Conglomerates,-,-,1.0,1.0,1
2102,1437,Nederlandse Spoorwegen,Infranord,Industrials,Industrials,Railroads,Railroads,1.0,1.0,1
2135,460,Renault,Alfa Romeo,Consumer goods,Consumer goods,Automobiles,Automobiles,1.0,1.0,1
2135,483,Renault,Daimler AG,Consumer goods,Consumer goods,Automobiles,Automobiles,1.0,1.0,1
2135,1471,Renault,Fantic Motor,Consumer goods,Consumer goods,Automobiles,Automobiles,1.0,1.0,1
2135,1511,Renault,Mercedes-Benz,Consumer goods,Consumer goods,Automobiles,Automobiles,1.0,1.0,1
2139,1691,Viro,Haitoglou Bros,Consumer goods,Consumer goods,Food products,Food products,1.0,1.0,1
2176,303,Green Network Spa,A2a Energia Spa,"Transportation, Communications, Electric, Gas, and Sanitary Services","Transportation, Communications, Electric, Gas, and Sanitary Services",Corporation,Corporation,1.0,1.0,1
2176,678,Green Network Spa,E.on Energia Spa,"Transportation, Communications, Electric, Gas, and Sanitary Services","Transportation, Communications, Electric, Gas, and Sanitary Services",Corporation,Corporation,1.0,1.0,1
2176,1310,Green Network Spa,Stoccaggi Gas Italia Spa,"Transportation, Communications, Electric, Gas, and Sanitary Services","Transportation, Communications, Electric, Gas, and Sanitary Services",Corporation,Corporation,1.0,1.0,1
2176,1354,Green Network Spa,Tnt Global Express Srl,"Transportation, Communications, Electric, Gas, and Sanitary Services","Transportation, Communications, Electric, Gas, and Sanitary Services",Corporation,Corporation,1.0,1.0,1
2176,1655,Green Network Spa,Fibercop Spa,"Transportation, Communications, Electric, Gas, and Sanitary Services","Transportation, Communications, Electric, Gas, and Sanitary Services",Corporation,Corporation,1.0,1.0,1
2176,1737,Green Network Spa,Trenord Srl,"Transportation, Communications, Electric, Gas, and Sanitary Services","Transportation, Communications, Electric, Gas, and Sanitary Services",Corporation,Corporation,1.0,1.0,1
2176,1886,Green Network Spa,Estra Energie Srl,"Transportation, Communications, Electric, Gas, and Sanitary Services","Transportation, Communications, Electric, Gas, and Sanitary Services",Corporation,Corporation,1.0,1.0,1
2178,367,Fpt Industrial Spa,Dalmine Spa,Manufacturing,Manufacturing,Corporation,Corporation,1.0,1.0,1
2178,669,Fpt Industrial Spa,Coca-cola Hbc Italia Srl,Manufacturing,Manufacturing,Corporation,Corporation,1.0,1.0,1
2178,850,Fpt Industrial Spa,Versalis Spa,Manufacturing,Manufacturing,Corporation,Corporation,1.0,1.0,1
2178,1869,Fpt Industrial Spa,Liquigas Spa,Manufacturing,Manufacturing,Corporation,Corporation,1.0,1.0,1
2203,1691,Vitta Foods,Haitoglou Bros,Consumer goods,Consumer goods,Food products,Food products,1.0,1.0,1
2203,2139,Vitta Foods,Viro,Consumer goods,Consumer goods,Food products,Food products,1.0,1.0,1
2293,106,Nordica,Brioni,Consumer goods,Consumer goods,Clothing & accessories,Clothing & accessories,1.0,1.0,1
2293,203,Nordica,Festina,Consumer goods,Consumer goods,Clothing & accessories,Clothing & accessories,1.0,1.0,1
2293,334,Nordica,Fjällräven,Consumer goods,Consumer goods,Clothing & accessories,Clothing & accessories,1.0,1.0,1
2293,351,Nordica,Filippa K,Consumer goods,Consumer goods,Clothing & accessories,Clothing & accessories,1.0,1.0,1
2293,452,Nordica,Safilo,Consumer goods,Consumer goods,Clothing & accessories,Clothing & accessories,1.0,1.0,1
2293,1221,Nordica,Hummel,Consumer goods,Consumer goods,Clothing & accessories,Clothing & accessories,1.0,1.0,1
2293,1879,Nordica,Luigi Borrelli,Consumer goods,Consumer goods,Clothing & accessories,Clothing & accessories,1.0,1.0,1
2295,367,Dana Graziano Srl,Dalmine Spa,Manufacturing,Manufacturing,Corporation,Corporation,1.0,1.0,1
2295,669,Dana Graziano Srl,Coca-cola Hbc Italia Srl,Manufacturing,Manufacturing,Corporation,Corporation,1.0,1.0,1
2295,850,Dana Graziano Srl,Versalis Spa,Manufacturing,Manufacturing,Corporation,Corporation,1.0,1.0,1
2295,1869,Dana Graziano Srl,Liquigas Spa,Manufacturing,Manufacturing,Corporation,Corporation,1.0,1.0,1
2295,2178,Dana Graziano Srl,Fpt Industrial Spa,Manufacturing,Manufacturing,Corporation,Corporation,1.0,1.0,1
2313,46,Iskra (company),Groupe Bruxelles Lambert,Industrials,Industrials,Diversified industrials,Diversified industrials,1.0,1.0,1
2313,1114,Iskra (company),Logoplaste,Industrials,Industrials,Diversified industrials,Diversified industrials,1.0,1.0,1
2319,246,Halyvourgiki Steel,U.S. Steel Košice,Basic materials,Basic materials,Iron & steel,Iron & steel,1.0,1.0,1
