CompanyID,Name,Source
fc1ee1cd-2698-4f7e-8bec-22d271af7ea8,Singapore,dataset1.xlsx
f6247a0c-39e6-491a-8cf3-ce89dfb7250e,Lipton,dataset1.xlsx
faef200d-ebd0-4a46-a2bb-47597b4f343c,Marlboro,dataset1.xlsx
f453cc5a-0668-4da2-8629-d2cdfdc4eafe,MasterKong,dataset1.xlsx
abe51490-6b54-466b-9aef-e7b46a5dc9c3,MasterCard,dataset1.xlsx
ca5ccc12-0206-41c4-b810-5f7d75413bfc,Gatorade,dataset1.xlsx
13831d37-9753-4d2e-8330-b92f200e6008,Gucci,dataset1.xlsx
420ea06a-ca10-4052-bf40-76c98bd5c9e8,Kellogg’s,dataset1.xlsx
71cfddae-c898-46c7-b1cb-c7dbd87d0110,Heineken,dataset1.xlsx
1e0d3bcd-9e7e-47f3-beee-75546b15d184,Daikin,dataset1.xlsx
d12b5017-2fe2-4ac6-9ed3-8127d538327e,Head & Shoulders,dataset1.xlsx
66544f1b-b0ca-4322-bb9f-6d03fe55c312,SK-II,dataset1.xlsx
338bf916-23ee-4930-8a94-5d96219e5a04,Wrigley’s Arrow,dataset1.xlsx
7d9a2348-a3c7-46ce-88da-d54e15465e92,Sanyo,dataset1.xlsx
449b08f6-8993-4a88-b9b5-acd563e4a248,Amul,dataset1.xlsx
ce75a79d-63f1-46fa-a664-a945276c3728,Hyundai,dataset1.xlsx
3e9c1d9b-6850-46af-8cbd-efb67e775a7a,Lancomé,dataset1.xlsx
4ae5cd76-c7a3-41f6-ae19-c25b2c0723f1,Seiko,dataset1.xlsx
58e88fc0-2b9d-48d9-8146-986d35b3a9d0,Wall’s,dataset1.xlsx
dd999265-1620-416d-8d34-4becb4f7ecb2,Casio,dataset1.xlsx
ce7b961d-15c9-4774-9ea6-2c9f800dd48b,Xbox,dataset1.xlsx
1e22daca-7f06-4bb9-9ddf-fc00c256c40e,Tesco,dataset1.xlsx
c886b520-9771-4d41-9703-24b5e3268fe5,NTUC FairPrice,dataset1.xlsx
2aa6fb62-d0ea-46c9-b9f0-295daa6505eb,Whirlpool,dataset1.xlsx
fdd90827-8e73-4c98-aae4-a2defa9af94b,Olay,dataset1.xlsx
38166516-9622-4c21-a018-4537ea877beb,HTC,dataset1.xlsx
3609499d-93cc-44b3-b36e-2df369b3bdf5,Evian,dataset1.xlsx
31a4cbd9-a0bd-45aa-8c0d-962fbee852a5,Haier,dataset1.xlsx
d8f43921-034c-493e-82ef-ac1009e587de,Sunsilk,dataset1.xlsx
53f4a7cc-80d6-4edb-b4e8-3d22f895f815,Hilton,dataset1.xlsx
