id,left_row_index,right_row_index,left_name_company,right_name_company,left_industryname,right_industryname,left_sector,right_sector,left_address,right_address,left_city,right_city,left_state,right_state,left_country,right_country,left_continent,right_continent,left_other,right_other
258,258,42,KBC Bank,Dexia,Financials,Financials,Banks,Banks,,,,,,,,,,,,
274,274,42,Rabobank Ireland,Dexia,Financials,Financials,Banks,Banks,,,,,,,,,,,,
274,274,258,Rabobank Ireland,KBC Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
480,480,42,Istrobanka,Dexia,Financials,Financials,Banks,Banks,,,,,,,,,,,,
480,480,258,Istrobanka,KBC Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
480,480,274,Istrobanka,Rabobank Ireland,Financials,Financials,Banks,Banks,,,,,,,,,,,,
916,916,42,UniCredit Bank Czech Republic and Slovakia,Dexia,Financials,Financials,Banks,Banks,,,,,,,,,,,,
916,916,258,UniCredit Bank Czech Republic and Slovakia,KBC Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
916,916,274,UniCredit Bank Czech Republic and Slovakia,Rabobank Ireland,Financials,Financials,Banks,Banks,,,,,,,,,,,,
916,916,480,UniCredit Bank Czech Republic and Slovakia,Istrobanka,Financials,Financials,Banks,Banks,,,,,,,,,,,,
1467,1467,42,Bank of Åland,Dexia,Financials,Financials,Banks,Banks,,,,,,,,,,,,
1467,1467,258,Bank of Åland,KBC Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
1467,1467,274,Bank of Åland,Rabobank Ireland,Financials,Financials,Banks,Banks,,,,,,,,,,,,
1467,1467,480,Bank of Åland,Istrobanka,Financials,Financials,Banks,Banks,,,,,,,,,,,,
1467,1467,916,Bank of Åland,UniCredit Bank Czech Republic and Slovakia,Financials,Financials,Banks,Banks,,,,,,,,,,,,
1583,1583,42,Erste Bank,Dexia,Financials,Financials,Banks,Banks,,,,,,,,,,,,
1583,1583,258,Erste Bank,KBC Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
1583,1583,274,Erste Bank,Rabobank Ireland,Financials,Financials,Banks,Banks,,,,,,,,,,,,
1583,1583,480,Erste Bank,Istrobanka,Financials,Financials,Banks,Banks,,,,,,,,,,,,
1583,1583,916,Erste Bank,UniCredit Bank Czech Republic and Slovakia,Financials,Financials,Banks,Banks,,,,,,,,,,,,
1583,1583,1467,Erste Bank,Bank of Åland,Financials,Financials,Banks,Banks,,,,,,,,,,,,
1593,1593,42,FHB Mortgage Bank,Dexia,Financials,Financials,Banks,Banks,,,,,,,,,,,,
1593,1593,258,FHB Mortgage Bank,KBC Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
1593,1593,274,FHB Mortgage Bank,Rabobank Ireland,Financials,Financials,Banks,Banks,,,,,,,,,,,,
1593,1593,480,FHB Mortgage Bank,Istrobanka,Financials,Financials,Banks,Banks,,,,,,,,,,,,
1593,1593,916,FHB Mortgage Bank,UniCredit Bank Czech Republic and Slovakia,Financials,Financials,Banks,Banks,,,,,,,,,,,,
1593,1593,1467,FHB Mortgage Bank,Bank of Åland,Financials,Financials,Banks,Banks,,,,,,,,,,,,
1593,1593,1583,FHB Mortgage Bank,Erste Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
1719,1719,42,Ūkio bankas,Dexia,Financials,Financials,Banks,Banks,,,,,,,,,,,,
1719,1719,258,Ūkio bankas,KBC Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
1719,1719,274,Ūkio bankas,Rabobank Ireland,Financials,Financials,Banks,Banks,,,,,,,,,,,,
1719,1719,480,Ūkio bankas,Istrobanka,Financials,Financials,Banks,Banks,,,,,,,,,,,,
1719,1719,916,Ūkio bankas,UniCredit Bank Czech Republic and Slovakia,Financials,Financials,Banks,Banks,,,,,,,,,,,,
1719,1719,1467,Ūkio bankas,Bank of Åland,Financials,Financials,Banks,Banks,,,,,,,,,,,,
1719,1719,1583,Ūkio bankas,Erste Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
1719,1719,1593,Ūkio bankas,FHB Mortgage Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
2228,2228,42,Ikano Bank,Dexia,Financials,Financials,Banks,Banks,,,,,,,,,,,,
2228,2228,258,Ikano Bank,KBC Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
2228,2228,274,Ikano Bank,Rabobank Ireland,Financials,Financials,Banks,Banks,,,,,,,,,,,,
2228,2228,480,Ikano Bank,Istrobanka,Financials,Financials,Banks,Banks,,,,,,,,,,,,
2228,2228,916,Ikano Bank,UniCredit Bank Czech Republic and Slovakia,Financials,Financials,Banks,Banks,,,,,,,,,,,,
2228,2228,1467,Ikano Bank,Bank of Åland,Financials,Financials,Banks,Banks,,,,,,,,,,,,
2228,2228,1583,Ikano Bank,Erste Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
2228,2228,1593,Ikano Bank,FHB Mortgage Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
2228,2228,1719,Ikano Bank,Ūkio bankas,Financials,Financials,Banks,Banks,,,,,,,,,,,,
2951,2951,42,Bulgarian Development Bank,Dexia,Financials,Financials,Banks,Banks,,,,,,,,,,,,
2951,2951,258,Bulgarian Development Bank,KBC Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
2951,2951,274,Bulgarian Development Bank,Rabobank Ireland,Financials,Financials,Banks,Banks,,,,,,,,,,,,
2951,2951,480,Bulgarian Development Bank,Istrobanka,Financials,Financials,Banks,Banks,,,,,,,,,,,,
2951,2951,916,Bulgarian Development Bank,UniCredit Bank Czech Republic and Slovakia,Financials,Financials,Banks,Banks,,,,,,,,,,,,
2951,2951,1467,Bulgarian Development Bank,Bank of Åland,Financials,Financials,Banks,Banks,,,,,,,,,,,,
2951,2951,1583,Bulgarian Development Bank,Erste Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
2951,2951,1593,Bulgarian Development Bank,FHB Mortgage Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
2951,2951,1719,Bulgarian Development Bank,Ūkio bankas,Financials,Financials,Banks,Banks,,,,,,,,,,,,
2951,2951,2228,Bulgarian Development Bank,Ikano Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3161,3161,42,Banco Sabadell,Dexia,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3161,3161,258,Banco Sabadell,KBC Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3161,3161,274,Banco Sabadell,Rabobank Ireland,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3161,3161,480,Banco Sabadell,Istrobanka,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3161,3161,916,Banco Sabadell,UniCredit Bank Czech Republic and Slovakia,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3161,3161,1467,Banco Sabadell,Bank of Åland,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3161,3161,1583,Banco Sabadell,Erste Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3161,3161,1593,Banco Sabadell,FHB Mortgage Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3161,3161,1719,Banco Sabadell,Ūkio bankas,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3161,3161,2228,Banco Sabadell,Ikano Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3161,3161,2951,Banco Sabadell,Bulgarian Development Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3185,3185,42,United Bulgarian Bank,Dexia,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3185,3185,258,United Bulgarian Bank,KBC Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3185,3185,274,United Bulgarian Bank,Rabobank Ireland,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3185,3185,480,United Bulgarian Bank,Istrobanka,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3185,3185,916,United Bulgarian Bank,UniCredit Bank Czech Republic and Slovakia,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3185,3185,1467,United Bulgarian Bank,Bank of Åland,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3185,3185,1583,United Bulgarian Bank,Erste Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3185,3185,1593,United Bulgarian Bank,FHB Mortgage Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3185,3185,1719,United Bulgarian Bank,Ūkio bankas,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3185,3185,2228,United Bulgarian Bank,Ikano Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3185,3185,2951,United Bulgarian Bank,Bulgarian Development Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3185,3185,3161,United Bulgarian Bank,Banco Sabadell,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3284,3284,42,Živnostenská banka,Dexia,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3284,3284,258,Živnostenská banka,KBC Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3284,3284,274,Živnostenská banka,Rabobank Ireland,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3284,3284,480,Živnostenská banka,Istrobanka,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3284,3284,916,Živnostenská banka,UniCredit Bank Czech Republic and Slovakia,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3284,3284,1467,Živnostenská banka,Bank of Åland,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3284,3284,1583,Živnostenská banka,Erste Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3284,3284,1593,Živnostenská banka,FHB Mortgage Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3284,3284,1719,Živnostenská banka,Ūkio bankas,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3284,3284,2228,Živnostenská banka,Ikano Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3284,3284,2951,Živnostenská banka,Bulgarian Development Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3284,3284,3161,Živnostenská banka,Banco Sabadell,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3284,3284,3185,Živnostenská banka,United Bulgarian Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3581,3581,42,Unipol,Dexia,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3581,3581,258,Unipol,KBC Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3581,3581,274,Unipol,Rabobank Ireland,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3581,3581,480,Unipol,Istrobanka,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3581,3581,916,Unipol,UniCredit Bank Czech Republic and Slovakia,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3581,3581,1467,Unipol,Bank of Åland,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3581,3581,1583,Unipol,Erste Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3581,3581,1593,Unipol,FHB Mortgage Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3581,3581,1719,Unipol,Ūkio bankas,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3581,3581,2228,Unipol,Ikano Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3581,3581,2951,Unipol,Bulgarian Development Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3581,3581,3161,Unipol,Banco Sabadell,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3581,3581,3185,Unipol,United Bulgarian Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3581,3581,3284,Unipol,Živnostenská banka,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3803,3803,42,Banco Comercial Português,Dexia,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3803,3803,258,Banco Comercial Português,KBC Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3803,3803,274,Banco Comercial Português,Rabobank Ireland,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3803,3803,480,Banco Comercial Português,Istrobanka,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3803,3803,916,Banco Comercial Português,UniCredit Bank Czech Republic and Slovakia,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3803,3803,1467,Banco Comercial Português,Bank of Åland,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3803,3803,1583,Banco Comercial Português,Erste Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3803,3803,1593,Banco Comercial Português,FHB Mortgage Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3803,3803,1719,Banco Comercial Português,Ūkio bankas,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3803,3803,2228,Banco Comercial Português,Ikano Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3803,3803,2951,Banco Comercial Português,Bulgarian Development Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3803,3803,3161,Banco Comercial Português,Banco Sabadell,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3803,3803,3185,Banco Comercial Português,United Bulgarian Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3803,3803,3284,Banco Comercial Português,Živnostenská banka,Financials,Financials,Banks,Banks,,,,,,,,,,,,
3803,3803,3581,Banco Comercial Português,Unipol,Financials,Financials,Banks,Banks,,,,,,,,,,,,
4099,4099,42,ING Group,Dexia,Financials,Financials,Banks,Banks,,,,,,,,,,,,
4099,4099,258,ING Group,KBC Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
4099,4099,274,ING Group,Rabobank Ireland,Financials,Financials,Banks,Banks,,,,,,,,,,,,
4099,4099,480,ING Group,Istrobanka,Financials,Financials,Banks,Banks,,,,,,,,,,,,
4099,4099,916,ING Group,UniCredit Bank Czech Republic and Slovakia,Financials,Financials,Banks,Banks,,,,,,,,,,,,
4099,4099,1467,ING Group,Bank of Åland,Financials,Financials,Banks,Banks,,,,,,,,,,,,
4099,4099,1583,ING Group,Erste Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
4099,4099,1593,ING Group,FHB Mortgage Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
4099,4099,1719,ING Group,Ūkio bankas,Financials,Financials,Banks,Banks,,,,,,,,,,,,
4099,4099,2228,ING Group,Ikano Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
4099,4099,2951,ING Group,Bulgarian Development Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
4099,4099,3161,ING Group,Banco Sabadell,Financials,Financials,Banks,Banks,,,,,,,,,,,,
4099,4099,3185,ING Group,United Bulgarian Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
4099,4099,3284,ING Group,Živnostenská banka,Financials,Financials,Banks,Banks,,,,,,,,,,,,
4099,4099,3581,ING Group,Unipol,Financials,Financials,Banks,Banks,,,,,,,,,,,,
4099,4099,3803,ING Group,Banco Comercial Português,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5443,5443,42,ABLV Bank,Dexia,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5443,5443,258,ABLV Bank,KBC Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5443,5443,274,ABLV Bank,Rabobank Ireland,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5443,5443,480,ABLV Bank,Istrobanka,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5443,5443,916,ABLV Bank,UniCredit Bank Czech Republic and Slovakia,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5443,5443,1467,ABLV Bank,Bank of Åland,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5443,5443,1583,ABLV Bank,Erste Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5443,5443,1593,ABLV Bank,FHB Mortgage Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5443,5443,1719,ABLV Bank,Ūkio bankas,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5443,5443,2228,ABLV Bank,Ikano Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5443,5443,2951,ABLV Bank,Bulgarian Development Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5443,5443,3161,ABLV Bank,Banco Sabadell,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5443,5443,3185,ABLV Bank,United Bulgarian Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5443,5443,3284,ABLV Bank,Živnostenská banka,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5443,5443,3581,ABLV Bank,Unipol,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5443,5443,3803,ABLV Bank,Banco Comercial Português,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5443,5443,4099,ABLV Bank,ING Group,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5663,5663,42,Rietumu Banka,Dexia,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5663,5663,258,Rietumu Banka,KBC Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5663,5663,274,Rietumu Banka,Rabobank Ireland,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5663,5663,480,Rietumu Banka,Istrobanka,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5663,5663,916,Rietumu Banka,UniCredit Bank Czech Republic and Slovakia,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5663,5663,1467,Rietumu Banka,Bank of Åland,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5663,5663,1583,Rietumu Banka,Erste Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5663,5663,1593,Rietumu Banka,FHB Mortgage Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5663,5663,1719,Rietumu Banka,Ūkio bankas,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5663,5663,2228,Rietumu Banka,Ikano Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5663,5663,2951,Rietumu Banka,Bulgarian Development Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5663,5663,3161,Rietumu Banka,Banco Sabadell,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5663,5663,3185,Rietumu Banka,United Bulgarian Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5663,5663,3284,Rietumu Banka,Živnostenská banka,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5663,5663,3581,Rietumu Banka,Unipol,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5663,5663,3803,Rietumu Banka,Banco Comercial Português,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5663,5663,4099,Rietumu Banka,ING Group,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5663,5663,5443,Rietumu Banka,ABLV Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5664,5664,42,Novo Banco,Dexia,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5664,5664,258,Novo Banco,KBC Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5664,5664,274,Novo Banco,Rabobank Ireland,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5664,5664,480,Novo Banco,Istrobanka,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5664,5664,916,Novo Banco,UniCredit Bank Czech Republic and Slovakia,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5664,5664,1467,Novo Banco,Bank of Åland,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5664,5664,1583,Novo Banco,Erste Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5664,5664,1593,Novo Banco,FHB Mortgage Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5664,5664,1719,Novo Banco,Ūkio bankas,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5664,5664,2228,Novo Banco,Ikano Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5664,5664,2951,Novo Banco,Bulgarian Development Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5664,5664,3161,Novo Banco,Banco Sabadell,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5664,5664,3185,Novo Banco,United Bulgarian Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5664,5664,3284,Novo Banco,Živnostenská banka,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5664,5664,3581,Novo Banco,Unipol,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5664,5664,3803,Novo Banco,Banco Comercial Português,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5664,5664,4099,Novo Banco,ING Group,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5664,5664,5443,Novo Banco,ABLV Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5664,5664,5663,Novo Banco,Rietumu Banka,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5953,5953,42,Citadele Banka,Dexia,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5953,5953,258,Citadele Banka,KBC Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5953,5953,274,Citadele Banka,Rabobank Ireland,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5953,5953,480,Citadele Banka,Istrobanka,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5953,5953,916,Citadele Banka,UniCredit Bank Czech Republic and Slovakia,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5953,5953,1467,Citadele Banka,Bank of Åland,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5953,5953,1583,Citadele Banka,Erste Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5953,5953,1593,Citadele Banka,FHB Mortgage Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5953,5953,1719,Citadele Banka,Ūkio bankas,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5953,5953,2228,Citadele Banka,Ikano Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5953,5953,2951,Citadele Banka,Bulgarian Development Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5953,5953,3161,Citadele Banka,Banco Sabadell,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5953,5953,3185,Citadele Banka,United Bulgarian Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5953,5953,3284,Citadele Banka,Živnostenská banka,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5953,5953,3581,Citadele Banka,Unipol,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5953,5953,3803,Citadele Banka,Banco Comercial Português,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5953,5953,4099,Citadele Banka,ING Group,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5953,5953,5443,Citadele Banka,ABLV Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5953,5953,5663,Citadele Banka,Rietumu Banka,Financials,Financials,Banks,Banks,,,,,,,,,,,,
5953,5953,5664,Citadele Banka,Novo Banco,Financials,Financials,Banks,Banks,,,,,,,,,,,,
6369,6369,42,KBL European Private Bankers,Dexia,Financials,Financials,Banks,Banks,,,,,,,,,,,,
6369,6369,258,KBL European Private Bankers,KBC Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
6369,6369,274,KBL European Private Bankers,Rabobank Ireland,Financials,Financials,Banks,Banks,,,,,,,,,,,,
6369,6369,480,KBL European Private Bankers,Istrobanka,Financials,Financials,Banks,Banks,,,,,,,,,,,,
6369,6369,916,KBL European Private Bankers,UniCredit Bank Czech Republic and Slovakia,Financials,Financials,Banks,Banks,,,,,,,,,,,,
6369,6369,1467,KBL European Private Bankers,Bank of Åland,Financials,Financials,Banks,Banks,,,,,,,,,,,,
6369,6369,1583,KBL European Private Bankers,Erste Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
6369,6369,1593,KBL European Private Bankers,FHB Mortgage Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
6369,6369,1719,KBL European Private Bankers,Ūkio bankas,Financials,Financials,Banks,Banks,,,,,,,,,,,,
6369,6369,2228,KBL European Private Bankers,Ikano Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
6369,6369,2951,KBL European Private Bankers,Bulgarian Development Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
6369,6369,3161,KBL European Private Bankers,Banco Sabadell,Financials,Financials,Banks,Banks,,,,,,,,,,,,
6369,6369,3185,KBL European Private Bankers,United Bulgarian Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
6369,6369,3284,KBL European Private Bankers,Živnostenská banka,Financials,Financials,Banks,Banks,,,,,,,,,,,,
6369,6369,3581,KBL European Private Bankers,Unipol,Financials,Financials,Banks,Banks,,,,,,,,,,,,
6369,6369,3803,KBL European Private Bankers,Banco Comercial Português,Financials,Financials,Banks,Banks,,,,,,,,,,,,
6369,6369,4099,KBL European Private Bankers,ING Group,Financials,Financials,Banks,Banks,,,,,,,,,,,,
6369,6369,5443,KBL European Private Bankers,ABLV Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
6369,6369,5663,KBL European Private Bankers,Rietumu Banka,Financials,Financials,Banks,Banks,,,,,,,,,,,,
6369,6369,5664,KBL European Private Bankers,Novo Banco,Financials,Financials,Banks,Banks,,,,,,,,,,,,
6369,6369,5953,KBL European Private Bankers,Citadele Banka,Financials,Financials,Banks,Banks,,,,,,,,,,,,
6886,6886,42,Česká spořitelna,Dexia,Financials,Financials,Banks,Banks,,,,,,,,,,,,
6886,6886,258,Česká spořitelna,KBC Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
6886,6886,274,Česká spořitelna,Rabobank Ireland,Financials,Financials,Banks,Banks,,,,,,,,,,,,
6886,6886,480,Česká spořitelna,Istrobanka,Financials,Financials,Banks,Banks,,,,,,,,,,,,
6886,6886,916,Česká spořitelna,UniCredit Bank Czech Republic and Slovakia,Financials,Financials,Banks,Banks,,,,,,,,,,,,
6886,6886,1467,Česká spořitelna,Bank of Åland,Financials,Financials,Banks,Banks,,,,,,,,,,,,
6886,6886,1583,Česká spořitelna,Erste Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
6886,6886,1593,Česká spořitelna,FHB Mortgage Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
6886,6886,1719,Česká spořitelna,Ūkio bankas,Financials,Financials,Banks,Banks,,,,,,,,,,,,
6886,6886,2228,Česká spořitelna,Ikano Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
6886,6886,2951,Česká spořitelna,Bulgarian Development Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
6886,6886,3161,Česká spořitelna,Banco Sabadell,Financials,Financials,Banks,Banks,,,,,,,,,,,,
6886,6886,3185,Česká spořitelna,United Bulgarian Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
6886,6886,3284,Česká spořitelna,Živnostenská banka,Financials,Financials,Banks,Banks,,,,,,,,,,,,
6886,6886,3581,Česká spořitelna,Unipol,Financials,Financials,Banks,Banks,,,,,,,,,,,,
6886,6886,3803,Česká spořitelna,Banco Comercial Português,Financials,Financials,Banks,Banks,,,,,,,,,,,,
6886,6886,4099,Česká spořitelna,ING Group,Financials,Financials,Banks,Banks,,,,,,,,,,,,
6886,6886,5443,Česká spořitelna,ABLV Bank,Financials,Financials,Banks,Banks,,,,,,,,,,,,
6886,6886,5663,Česká spořitelna,Rietumu Banka,Financials,Financials,Banks,Banks,,,,,,,,,,,,
6886,6886,5664,Česká spořitelna,Novo Banco,Financials,Financials,Banks,Banks,,,,,,,,,,,,
6886,6886,5953,Česká spořitelna,Citadele Banka,Financials,Financials,Banks,Banks,,,,,,,,,,,,
6886,6886,6369,Česká spořitelna,KBL European Private Bankers,Financials,Financials,Banks,Banks,,,,,,,,,,,,
6974,6974,42,Banca Popolare di Milano,Dexia,Financials,Financials,Banks,Banks,,,,,,,,,,,,
