id,left_row_index,right_row_index,left_name_company,right_name_company,left_industryname,right_industryname,left_sector,right_sector,left_address,right_address,left_city,right_city,left_state,right_state,left_country,right_country,left_continent,right_continent,left_other,right_other
799,799,588,Biffa,Biffa plc,,,,,,,,,,,,,,,,
926,926,894,Ogury,Ogury*,,,,,,,,,,,,,,,,
984,984,548,Hyundai Motor Careers,Hyundai Motor Co,,,,,,,,,,,,,,,,
1377,1377,409,World Fuel Services,World Fuel Services Corp,,,,,,,,,,,,,,,,
1713,1713,108,Sasol Limited,Sasol Ltd,,,,,,,,,,,,,,,,
1840,1840,931,Keyence,Keyence Corp,,,,,,,,,,,,,,,,
2146,2146,1862,S&P Global,S&P Global Inc,,,,,,,,,,,,,,,,
2214,2214,758,China United Network Communications,China United Network Communications Ltd,,,,,,,,,,,,,,,,
2547,2547,10,Fubon Financial Holding,Fubon Financial Holding Co Ltd,,,,,,,,,,,,,,,,
2645,2645,1305,Yihai International Holding,Yihai International Holding Ltd,,,,,,,,,,,,,,,,
2762,2762,254,Beiqi Foton Motor,Beiqi Foton Motor Co Ltd,,,,,,,,,,,,,,,,
3112,3112,1265,Digital Value,Digital Value S.p.A.,,,,,,,,,,,,,,,,
3122,3122,1109,Indus Towers,Indus Towers Ltd,,,,,,,,,,,,,,,,
3125,3125,903,Mueller Industries,Mueller Industries Inc,,,,,,,,,,,,,,,,
3132,3132,2108,Hua Nan Financial Holdings Co Ltd,Hua Nan Financial Holdings Co. Ltd,,,,,,,,,,,,,,,,
3205,3205,2378,3i Group,3i Group Plc,,,,,,,,,,,,,,,,
3223,3223,173,"Pershing Square Holdings, Ltd.","Pershing Square Tontine Holdings, Ltd.",,,,,,,,,,,,,,,,
3244,3244,2371,Chipotle Mexican Grill,Chipotle Mexican Grill Inc,,,,,,,,,,,,,,,,
3480,3480,974,Orient Securities Company,Orient Securities Company Ltd,,,,,,,,,,,,,,,,
3588,3588,120,GOOD & HONEST LIMITED,GOOD & NOVEL LIMITED,,,,,,,,,,,,,,,,
3598,3598,1271,Subsea 7,Subsea 7 SA,,,,,,,,,,,,,,,,
3708,3708,2676,ALL ABOUT TECHNOLOGY LTD,ALL ABOUT TELECOMS LTD,,,,,,,,,,,,,,,,
3837,3837,2605,Nestea,Nestle,,,,,,,,,,,,,,,,
3913,3913,2435,Inaba Denki Sangyo,Inaba Denki Sangyo Co Ltd,,,,,,,,,,,,,,,,
3933,3933,482,Cofinimmo,Cofinimmo SA,,,,,,,,,,,,,,,,
4145,4145,2960,Takkt AG,Takkt Ag,,,,,,,,,,,,,,,,
4172,4172,1087,SOFTWARE DESIGN LABORATORY LIMITED,SOFTWARE DESIGN LTD,,,,,,,,,,,,,,,,
4196,4196,1183,Chiesi Farmaceutici SpA,Chiesi Farmaceutici Spa,,,,,,,,,,,,,,,,
4475,4475,4192,Hindustan Unilever,Hindustan Unilever Ltd,,,,,,,,,,,,,,,,
4935,4935,3458,Ahli United Bank,Ahli United Bank BSc,,,,,,,,,,,,,,,,
5014,5014,3763,Pan Ocean,Pan Ocean Co Ltd,,,,,,,,,,,,,,,,
5116,5116,5105,Nissan Motor,Nissan Motor Co Ltd,,,,,,,,,,,,,,,,
5182,5182,664,Caesars Entertainment Corporation,Caesars Entertainment Inc,,,,,,,,,,,,,,,,
5212,5212,2700,Crédit Agricole,Crédit Agricole SA,,,,,,,,,,,,,,,,
5265,5265,4485,C&C Group,C&C Group plc,,,,,,,,,,,,,,,,
5335,5335,4693,Grupa Zywiec S.a.,Grupa Zywiec SA,,,,,,,,,,,,,,,,
5346,5346,3799,China Taiping Insurance Holdings Co Ltd,China Taiping Insurance Holdings Company,,,,,,,,,,,,,,,,
5366,5366,1983,Hyundai Department Store,Hyundai Department Store Co Ltd,,,,,,,,,,,,,,,,
5400,5400,1886,Hotai Finance Co. Ltd,"Hotai Finance Co., Ltd.",,,,,,,,,,,,,,,,
5443,5443,3104,Taishin Financial Holding Co Ltd,Taishin Financial Holding Co. Ltd,,,,,,,,,,,,,,,,
5451,5451,4246,S A JONES CONSTRUCTION LTD,S A JONES CONTRACTS LIMITED,,,,,,,,,,,,,,,,
5569,5569,3194,Topchoice Medical Corp,Topchoice Medical Corporation,,,,,,,,,,,,,,,,
5657,5657,5,Conduent,Conduent Inc,,,,,,,,,,,,,,,,
5817,5817,3346,Stella-Jones Inc.,Stella-jones,,,,,,,,,,,,,,,,
5912,5912,4442,United Parcel Service (ups),United Parcel Service Inc,,,,,,,,,,,,,,,,
5944,5944,3544,S Foods,S Foods Inc,,,,,,,,,,,,,,,,
6102,6102,897,BLATCHFORD GROUP LIMITED,BLATCHFORD LIMITED,,,,,,,,,,,,,,,,
6127,6127,4734,Bloomin' Brands,Bloomin' Brands Inc,,,,,,,,,,,,,,,,
6150,6150,5792,GOOD BUYS LIMITED,GOOD BUYYS LIMITED,,,,,,,,,,,,,,,,
6173,6173,3004,Hostess Brands,Hostess Brands Inc,,,,,,,,,,,,,,,,
6759,6759,6119,Atrium European Real Estate,Atrium European Real Estate Ltd,,,,,,,,,,,,,,,,
6781,6781,3318,Start,Startek,,,,,,,,,,,,,,,,
6782,6782,3923,Itochu Corp,Itochu Corporation,,,,,,,,,,,,,,,,
6992,6992,1098,Colas SA,Colas Sa,,,,,,,,,,,,,,,,
7191,7191,2266,Brunswick Corp,Brunswick Corporation,,,,,,,,,,,,,,,,
7282,7282,2722,First Quantum Minerals Ltd,First Quantum Minerals Ltd.,,,,,,,,,,,,,,,,
7299,7299,970,Capri Holdings Limited,Capri Holdings Ltd,,,,,,,,,,,,,,,,
7323,7323,2526,Newell Brands,Newell Brands Inc,,,,,,,,,,,,,,,,
7387,7387,6671,Singapore Press Holdings,Singapore Press Holdings Ltd,,,,,,,,,,,,,,,,
7404,7404,7380,The Cooper Companies Inc,"The Cooper Companies, Inc.",,,,,,,,,,,,,,,,
7454,7454,2985,Target Corp,Target Corporation,,,,,,,,,,,,,,,,
7564,7564,3161,Nisshin Seifun Group Inc,"Nisshin Seifun Group, Inc.",,,,,,,,,,,,,,,,
7581,7581,3257,Exelon Corp,Exelon Corporation,,,,,,,,,,,,,,,,
7700,7700,5989,Digital Garage,"Digital Garage, Inc.",,,,,,,,,,,,,,,,
7748,7748,5201,Stanley Black & Decker Inc,"Stanley Black & Decker, Inc.",,,,,,,,,,,,,,,,
7812,7812,2965,SOFTWARE MB LIMITED,SOFTWARE MEDIA LTD,,,,,,,,,,,,,,,,
7846,7846,2996,Green Dot Corp,Green Dot Corporation,,,,,,,,,,,,,,,,
7931,7931,5937,Liberty Latin America,Liberty Latin America Ltd,,,,,,,,,,,,,,,,
7955,7955,5206,"Shenzhen Hymson Laser Intelligent Equipments Co.,Ltd.","Shenzhen Hymson Laser Intelligent Equipments Co.,ltd.",,,,,,,,,,,,,,,,
8101,8101,7227,Koenig & Bauer,Koenig & Bauer AG,,,,,,,,,,,,,,,,
8113,8113,5898,Hikma Pharmaceuticals Plc,Hikma Pharmaceuticals plc,,,,,,,,,,,,,,,,
8220,8220,2097,Lojas Renner,Lojas Renner SA,,,,,,,,,,,,,,,,
8254,8254,1283,Gold Fields Limited,Gold Fields Ltd,,,,,,,,,,,,,,,,
8266,8266,1016,Eastern Polymer Group Public Company,Eastern Polymer Group Public Company Ltd,,,,,,,,,,,,,,,,
8284,8284,5182,Caesars Entertainment,Caesars Entertainment Corporation,,,,,,,,,,,,,,,,
8326,8326,6452,AGC Inc,AGC Inc.,,,,,,,,,,,,,,,,
8493,8493,4727,West Pharmaceutical Services,West Pharmaceutical Services Inc,,,,,,,,,,,,,,,,
8543,8543,3503,Shinsegae,Shinsegae Inc,,,,,,,,,,,,,,,,
8591,8591,8524,ALL ABOUT PETS LTD,ALL ABOUT PHONES LTD,,,,,,,,,,,,,,,,
8643,8643,798,Evotec SE,Evotec Se,,,,,,,,,,,,,,,,
8726,8726,2589,Valor Holdings Co Ltd,Valor Holdings Co. Ltd,,,,,,,,,,,,,,,,
8788,8788,3409,Bennet Holding Spa,Bennet Spa,,,,,,,,,,,,,,,,
8796,8796,1203,BEAUTY BAR LDN LTD,BEAUTY BAR NW LTD,,,,,,,,,,,,,,,,
8849,8849,3152,M Square Media,M Squared,,,,,,,,,,,,,,,,
8884,8884,6303,1&1 AG,1&1 Ag,,,,,,,,,,,,,,,,
8949,8949,2329,China Merchants Securities Co Ltd,China Merchants Securities Co. Ltd,,,,,,,,,,,,,,,,
9076,9076,2917,T ADAM LIMITED,T ADOMAKOH LIMITED,,,,,,,,,,,,,,,,
9085,9085,2547,Fubon Financial,Fubon Financial Holding,,,,,,,,,,,,,,,,
9121,9121,7009,FOOD ALLERGY IMMUNOTHERAPY EDUCATION LTD,FOOD ALLERGY IMMUNOTHERAPY LIMITED,,,,,,,,,,,,,,,,
9212,9212,7353,Colgate-Palmolive,Colgate-Palmolive Co,,,,,,,,,,,,,,,,
9293,9293,8711,Hisense Home Appliances Group,Hisense Home Appliances Group Co. Ltd,,,,,,,,,,,,,,,,
9414,9414,6808,Matas,Matas A-S,,,,,,,,,,,,,,,,
9452,9452,6181,Xinjiang Daqo New Energy,"Xinjiang Daqo New Energy Co.,ltd.",,,,,,,,,,,,,,,,
9629,9629,5132,R A COLLIN LIMITED,R A COLLINS RIGGING LIMITED,,,,,,,,,,,,,,,,
9676,9676,4829,ZOZO Inc,"ZOZO, Inc.",,,,,,,,,,,,,,,,
9713,9713,6461,United Urban Investment Corp,United Urban Investment Corporation,,,,,,,,,,,,,,,,
9730,9730,4599,Multiplan Empreendimentos Imobiliarios,Multiplan Empreendimentos Imobiliarios SA,,,,,,,,,,,,,,,,
9745,9745,9484,KEC International,KEC International Ltd,,,,,,,,,,,,,,,,
9775,9775,4120,trivago,trivago N.V.,,,,,,,,,,,,,,,,
9812,9812,1640,Revlon,Revlon Inc,,,,,,,,,,,,,,,,
9817,9817,8374,Prosperity Bancshares,Prosperity Bancshares Inc,,,,,,,,,,,,,,,,
9836,9836,4306,People's United Financial Inc,"People's United Financial, Inc.",,,,,,,,,,,,,,,,
9950,9950,3539,3SBio Inc,"3SBio, Inc.",,,,,,,,,,,,,,,,
9974,9974,8177,Hyundai Steel Co,Hyundai Steel Company,,,,,,,,,,,,,,,,
9984,9984,7701,Suzuki Motor,Suzuki Motor Corp,,,,,,,,,,,,,,,,
10008,10008,5895,Materialise NV,Materialise Nv,,,,,,,,,,,,,,,,
10015,10015,6044,Acea SpA,Acea Spa,,,,,,,,,,,,,,,,
10059,10059,6346,Fukuoka Financial Group Inc,"Fukuoka Financial Group, Inc.",,,,,,,,,,,,,,,,
10082,10082,760,Viscofan,Viscofan SA,,,,,,,,,,,,,,,,
10127,10127,7826,Papa John's International,Papa John's International Inc,,,,,,,,,,,,,,,,
10162,10162,7446,Soochow Securities,Soochow Securities Co. Ltd,,,,,,,,,,,,,,,,
10230,10230,5021,Kolmar Korea Co Ltd,Kolmar Korea Co. Ltd,,,,,,,,,,,,,,,,
10258,10258,8772,BEAUTY BEAN LTD,BEAUTY BEAST LTD,,,,,,,,,,,,,,,,
10272,10272,9696,Maytronics,Maytronics Ltd,,,,,,,,,,,,,,,,
10371,10371,6177,Equinor ASA,Equinor Asa,,,,,,,,,,,,,,,,
10506,10506,6529,Carrier Global,Carrier Global Corp,,,,,,,,,,,,,,,,
10605,10605,3057,Azbil Corp,Azbil Corporation,,,,,,,,,,,,,,,,
10614,10614,8956,Everflow,Everflow Group,,,,,,,,,,,,,,,,
10657,10657,3473,Arabian Petroleum,Arabian Petroleum Limited,,,,,,,,,,,,,,,,
10706,10706,4765,Yonghui Superstores,Yonghui Superstores Co. Ltd,,,,,,,,,,,,,,,,
10725,10725,2548,Logan Property Holdings,Logan Property Holdings Company,,,,,,,,,,,,,,,,
10740,10740,10266,Mitsubishi Estate Co Ltd,Mitsubishi Estate Co. Ltd,,,,,,,,,,,,,,,,
10767,10767,3438,Com7 Public Company,Com7 Public Company Ltd,,,,,,,,,,,,,,,,
10786,10786,3403,CRH Plc,CRH plc,,,,,,,,,,,,,,,,
10790,10790,6681,Capita Plc,Capita plc,,,,,,,,,,,,,,,,
10794,10794,10093,Delta Electronics (Thailand) PCL,Delta Electronics (thailand) Public Company,,,,,,,,,,,,,,,,
10833,10833,4430,ELECTROAIR GROUP AS,ELECTROAIR OU,,,,,,,,,,,,,,,,
10845,10845,9895,Meritz Financial Group,"Meritz Financial Group, Inc.",,,,,,,,,,,,,,,,
10881,10881,9459,Asahi Intecc,Asahi Intecc Co. Ltd,,,,,,,,,,,,,,,,
10909,10909,5840,Bavarian Nordic A-S,Bavarian Nordic A/s,,,,,,,,,,,,,,,,
10954,10954,10210,Royal Caribbean Cruises Ltd,Royal Caribbean Cruises Ltd.,,,,,,,,,,,,,,,,
10976,10976,7896,Grupo Nutresa S. A.,Grupo Nutresa SA,,,,,,,,,,,,,,,,
11022,11022,9442,Takeuchi Mfg,Takeuchi Mfg. Co Ltd,,,,,,,,,,,,,,,,
11071,11071,10374,FINANCESOL LTD,FINANCESOLUTIONSNW LTD,,,,,,,,,,,,,,,,
11081,11081,11035,Saizeriya Co Ltd,"Saizeriya Co.,Ltd.",,,,,,,,,,,,,,,,
11082,11082,4849,Moderna Inc,"Moderna, Inc.",,,,,,,,,,,,,,,,
11083,11083,3303,Nordea Bank,Nordea Bank Abp,,,,,,,,,,,,,,,,
11135,11135,7796,Oshkosh Corp,Oshkosh Corporation,,,,,,,,,,,,,,,,
11144,11144,10715,Cathay Financial Holding Co Ltd,Cathay Financial Holding Co. Ltd,,,,,,,,,,,,,,,,
11184,11184,11170,Granite Construction,Granite Construction Inc,,,,,,,,,,,,,,,,
11276,11276,944,Credit Agricole SA,Credit Agricole Vita Spa,,,,,,,,,,,,,,,,
11290,11290,8276,Bure Equity,Bure Equity AB,,,,,,,,,,,,,,,,
11295,11295,3464,Intershop Holding AG,Intershop Holding Ag,,,,,,,,,,,,,,,,
11314,11314,4807,Seazen Group,Seazen Group Ltd,,,,,,,,,,,,,,,,
11321,11321,2956,Zhejiang Windey,Zhejiang Windey Co Ltd,,,,,,,,,,,,,,,,
11344,11344,3387,Motor Oil (Hellas) Corinth Refineries SA,Motor Oil (hellas) Corinth Refineries S.a.,,,,,,,,,,,,,,,,
11386,11386,8083,"Tokyo Electric Power Co Holdings, Inc.",Tokyo Electric Power Company Holdings,,,,,,,,,,,,,,,,
11442,11442,1809,East Japan Railway,East Japan Railway Co,,,,,,,,,,,,,,,,
11496,11496,11228,Edion Corp,Edion Corporation,,,,,,,,,,,,,,,,
11520,11520,3223,Pershing Square Holdings Ord,"Pershing Square Holdings, Ltd.",,,,,,,,,,,,,,,,
11524,11524,7183,Gecina,Gecina SA,,,,,,,,,,,,,,,,
11539,11539,1510,Sansure Biotech Inc.,"Sansure Biotech, Inc.",,,,,,,,,,,,,,,,
11569,11569,4910,FINANCESCRIP LTD,FINANCESECTOR LIMITED,,,,,,,,,,,,,,,,
11583,11583,4354,Bunzl,Bunzl plc,,,,,,,,,,,,,,,,
11586,11586,8028,Delek Group,Delek Group Ltd,,,,,,,,,,,,,,,,
11588,11588,6407,Nelnet,Nelnet Inc,,,,,,,,,,,,,,,,
11596,11596,1898,Fidelity National Information Services,Fidelity National Information Services Inc,,,,,,,,,,,,,,,,
11603,11603,8831,Shandong Chenming Paper Holdings,Shandong Chenming Paper Holdings Ltd,,,,,,,,,,,,,,,,
11619,11619,594,Federal Signal Corp,Federal Signal Corporation,,,,,,,,,,,,,,,,
11649,11649,10052,Dowa Holdings Co Ltd,Dowa Holdings Co. Ltd,,,,,,,,,,,,,,,,
11723,11723,7113,"Guangxi Guiguan Electric PowerCo.,Ltd.",Guangxi Guiguan Electric Powerco,,,,,,,,,,,,,,,,
11731,11731,6318,S A ELECTRICAL CONTRACTORS LTD,S A ELECTRICAL NORTHAMPTON LIMITED,,,,,,,,,,,,,,,,
11737,11737,99,Center International Group,"Center International Group Co.,Ltd.",,,,,,,,,,,,,,,,
11756,11756,6861,BOK Financial,BOK Financial Corp,,,,,,,,,,,,,,,,
11769,11769,4019,Dropbox,Dropbox Inc,,,,,,,,,,,,,,,,
11773,11773,1796,Dohome Public Company Limited,Dohome Public Company Ltd,,,,,,,,,,,,,,,,
11806,11806,6956,BEAUTY ACCESS LIMITED,BEAUTY ACCESSORIES LTD,,,,,,,,,,,,,,,,
11811,11811,8368,"GETTY IMAGES (SEATTLE), INC.","GETTY IMAGES, INC.",,,,,,,,,,,,,,,,
11812,11812,4607,Grupo Kuo SAB de CV,Grupo LALA SAB de CV,,,,,,,,,,,,,,,,
11842,11842,6928,Impax Environmental Markets,Impax Environmental Markets Trust plc,,,,,,,,,,,,,,,,
11859,11859,11411,Voltronic Power Technology,Voltronic Power Technology Corp,,,,,,,,,,,,,,,,
11863,11863,4114,Falabella,Falabella SA,,,,,,,,,,,,,,,,
11867,11867,8948,U AND I IPA LIMITED,U AND I IPA SC LIMITED,,,,,,,,,,,,,,,,
11918,11918,8648,Under Armour,Under Armour Careers,,,,,,,,,,,,,,,,
11928,11928,4470,Precinct Properties New Zealand,Precinct Properties New Zealand Ltd,,,,,,,,,,,,,,,,
11953,11953,2223,Z & Z PROPERTIES INVESTMENT LTD,Z & Z PROPERTIES LIMITED,,,,,,,,,,,,,,,,
11987,11987,546,Bharat Petroleum Corp Ltd,Bharat Petroleum Corporation,,,,,,,,,,,,,,,,
12030,12030,3712,Fluence Energy Inc,"Fluence Energy, Inc.",,,,,,,,,,,,,,,,
12052,12052,5097,Digital Realty Trust,Digital Realty Trust Inc,,,,,,,,,,,,,,,,
12067,12067,2120,GENERAL ELECTRIC INTERNATIONAL INC.,"GENERAL ELECTRIC INTERNATIONAL OPERATIONS COMPANY, INC.",,,,,,,,,,,,,,,,
12077,12077,10147,Viva China Holdings Limited,Viva China Holdings Ltd,,,,,,,,,,,,,,,,
12083,12083,6166,Intouch Holdings Public Company,Intouch Holdings Public Company Ltd,,,,,,,,,,,,,,,,
12090,12090,10954,Royal Caribbean Cruises,Royal Caribbean Cruises Ltd,,,,,,,,,,,,,,,,
12095,12095,2884,Hanwha Corp,Hanwha Corporation,,,,,,,,,,,,,,,,
12096,12096,8900,Bank Millennium S.a.,Bank Millennium SA,,,,,,,,,,,,,,,,
12154,12154,1764,Maxi Renda Fundo De Investimento Imobiliaro - FII,Maxi Renda Fundo de Investimento Imobiliario - FII,,,,,,,,,,,,,,,,
12177,12177,991,Bossard Holding AG,Bossard Holding Ag,,,,,,,,,,,,,,,,
12275,12275,11137,ALL ABOUT ROSE LIMITED,ALL ABOUT SAFES LTD,,,,,,,,,,,,,,,,
12285,12285,3232,Adani Transmission Ltd,Adani Transmissions,,,,,,,,,,,,,,,,
12365,12365,11384,UDG Healthcare,UDG Healthcare Plc,,,,,,,,,,,,,,,,
12375,12375,9100,Luxi Chemical Group,Luxi Chemical Group Co Ltd,,,,,,,,,,,,,,,,
12396,12396,5333,Medline Industries,Medline Industries Inc,,,,,,,,,,,,,,,,
12398,12398,2592,Paychex Inc,"Paychex, Inc.",,,,,,,,,,,,,,,,
12401,12401,11474,Sirius Real Estate,Sirius Real Estate Limited,,,,,,,,,,,,,,,,
12446,12446,8910,Dentsu Group Inc,"Dentsu Group, Inc.",,,,,,,,,,,,,,,,
12460,12460,5839,National Aluminium Co Ltd,National Aluminium Company,,,,,,,,,,,,,,,,
12470,12470,9437,Tech Mahindra,Tech Mahindra Careers,,,,,,,,,,,,,,,,
12471,12471,9379,Dividend 15 Split Corp.,Dividend 15 Split Corp. II,,,,,,,,,,,,,,,,
12497,12497,5912,United Parcel Service,United Parcel Service (ups),,,,,,,,,,,,,,,,
12505,12505,7223,Jiangsu Zhongtian Technology,Jiangsu Zhongtian Technology Co Ltd,,,,,,,,,,,,,,,,
12520,12520,10321,Vertu Motors Plc,Vertu Motors plc,,,,,,,,,,,,,,,,
12579,12579,9050,Realty Income Corp,Realty Income Corporation,,,,,,,,,,,,,,,,
12610,12610,8829,Tibet Urban Development And Investment,"Tibet Urban Development and Investment Co.,LTD",,,,,,,,,,,,,,,,
12697,12697,1363,Heilongjiang Agriculture Company,Heilongjiang Agriculture Company Ltd,,,,,,,,,,,,,,,,
12726,12726,9836,People's United Financial,People's United Financial Inc,,,,,,,,,,,,,,,,
12889,12889,12097,Kunming Yunnei Power,Kunming Yunnei Power Co Ltd,,,,,,,,,,,,,,,,
12909,12909,1199,Thryv Holdings Inc,"Thryv Holdings, Inc.",,,,,,,,,,,,,,,,
12918,12918,10738,Jabil Inc,Jabil Inc.,,,,,,,,,,,,,,,,
12949,12949,1046,T. & B. CONTAINERS HOLDINGS LTD,T. & B. CONTAINERS LIMITED,,,,,,,,,,,,,,,,
12970,12970,1965,Public Joint Stock Company Nauka-Telecom,Public Joint Stock Company Pavlovo Bus,,,,,,,,,,,,,,,,
13027,13027,445,Lam Research Corp,Lam Research Corporation,,,,,,,,,,,,,,,,
13090,13090,10336,Aerojet Rocketdyne Holdings,Aerojet Rocketdyne Holdings Inc,,,,,,,,,,,,,,,,
13103,13103,2902,THK Co Ltd,THK Co. Ltd,,,,,,,,,,,,,,,,
13188,13188,338,V & M ESTATES LTD,V & M EVENTS LTD,,,,,,,,,,,,,,,,
13210,13210,5882,Chung Hung Steel Corp,Chung Hung Steel Corporation,,,,,,,,,,,,,,,,
13229,13229,10105,DGB Financial Group,DGB Financial Group Co. Ltd,,,,,,,,,,,,,,,,
13232,13232,12588,Migdal Insurance And Financial Holdings,Migdal Insurance and Financial Holdings Ltd,,,,,,,,,,,,,,,,
13256,13256,511,Getlink SE,Getlink Se,,,,,,,,,,,,,,,,
13270,13270,10136,China Feihe,China Feihe Ltd,,,,,,,,,,,,,,,,
13316,13316,7598,SOFTWARE CRAFTS LIMITED,SOFTWARE CRAFTSMANSHIP LIMITED,,,,,,,,,,,,,,,,
13320,13320,8826,Daewoo Shipbuilding & Marine Engineering,Daewoo Shipbuilding & Marine Engineering Co Ltd,,,,,,,,,,,,,,,,
13331,13331,2597,BAD APPLE HAIR DERBY LIMITED,BAD APPLE HAIR LICHFIELD LIMITED,,,,,,,,,,,,,,,,
13371,13371,7395,Saia Inc,"Saia, Inc.",,,,,,,,,,,,,,,,
13376,13376,4587,Fiverr International,Fiverr International Ltd.,,,,,,,,,,,,,,,,
13383,13383,3768,Telekom Austria,Telekom Austria AG,,,,,,,,,,,,,,,,
13385,13385,12758,TECO Electric & Machinery Co Ltd,TECO Electric & Machinery Co. Ltd,,,,,,,,,,,,,,,,
13451,13451,11368,Merck & Co,Merck & Co Inc,,,,,,,,,,,,,,,,
13569,13569,11434,Japan Tobacco Inc,"Japan Tobacco, Inc.",,,,,,,,,,,,,,,,
13627,13627,2210,New Hope Corporation,New Hope Corporation Limited,,,,,,,,,,,,,,,,
13681,13681,6476,Nomad Foods,Nomad Foods Limited,,,,,,,,,,,,,,,,
13686,13686,465,First Majestic Silver,First Majestic Silver Corp.,,,,,,,,,,,,,,,,
13715,13715,8922,Penta-Ocean Construction Co Ltd,Penta-Ocean Construction Co. Ltd,,,,,,,,,,,,,,,,
13744,13744,5871,U BEAUTIE LIMITED,U BEAUTY LIMITED,,,,,,,,,,,,,,,,
13775,13775,12359,Consumers Energy Co,Consumers Energy Company,,,,,,,,,,,,,,,,
13830,13830,5948,Shaanxi Coal Industry,Shaanxi Coal Industry Co Ltd,,,,,,,,,,,,,,,,
13837,13837,9142,Savor Ltd,SavorEat Ltd,,,,,,,,,,,,,,,,
13876,13876,13012,Fukuyama Transporting Co Ltd,Fukuyama Transporting Co. Ltd,,,,,,,,,,,,,,,,
13900,13900,8957,Ahlada Engineers,Ahlada Engineers Ltd,,,,,,,,,,,,,,,,
13981,13981,885,Altshuler Shaham Provident Funds And Pension Ltd,Altshuler Shaham Provident Funds and Pension Ltd,,,,,,,,,,,,,,,,
13985,13985,5303,Shanghai Baosight Software,"Shanghai Baosight Software Co.,Ltd.",,,,,,,,,,,,,,,,
13999,13999,11518,Greatek Electronics,"Greatek Electronics, Inc.",,,,,,,,,,,,,,,,
14002,14002,3013,Shanghai International Port,Shanghai International Port (group),,,,,,,,,,,,,,,,
14023,14023,11959,Shandong Weigao Group Medical Polymer Company,Shandong Weigao Group Medical Polymer Company Ltd,,,,,,,,,,,,,,,,
14032,14032,6663,T ALLEN HOLDINGS LIMITED,T ALLEN HOMES LTD,,,,,,,,,,,,,,,,
14068,14068,5666,Toppan Forms Co Ltd,Toppan Forms Co. Ltd,,,,,,,,,,,,,,,,
14107,14107,13621,Analog Devices,Analog Devices Careers,,,,,,,,,,,,,,,,
14117,14117,4040,Parker Hannifin Corp,Parker-Hannifin,,,,,,,,,,,,,,,,
14124,14124,12206,Wheel,Wheels,,,,,,,,,,,,,,,,
14128,14128,6306,Transat A.T. Inc,Transat A.T. Inc.,,,,,,,,,,,,,,,,
14213,14213,8840,Thai President Foods Public Company,Thai President Foods Public Company Ltd,,,,,,,,,,,,,,,,
14238,14238,11998,Yankuang Energy Group,Yankuang Energy Group Co Ltd,,,,,,,,,,,,,,,,
14255,14255,5750,Nitto Denko Corp,Nitto Denko Corporation,,,,,,,,,,,,,,,,
14257,14257,251,"Cboe Global Markets, Inc","Cboe Global Markets, Inc.",,,,,,,,,,,,,,,,
14378,14378,3505,Zhejiang Wanliyang,Zhejiang Wanma,,,,,,,,,,,,,,,,
14451,14451,12217,Tata Consumer Products,Tata Consumer Products Limited,,,,,,,,,,,,,,,,
14534,14534,10254,Mitsubishi Shokuhin Co Ltd,Mitsubishi Shokuhin Co. Ltd,,,,,,,,,,,,,,,,
14558,14558,8618,Royalty Pharma,Royalty Pharma Plc,,,,,,,,,,,,,,,,
14578,14578,13848,Hamamatsu Photonics K.k,Hamamatsu Photonics KK,,,,,,,,,,,,,,,,
14583,14583,1549,Gongniu Group,Gongniu Group Co. Ltd,,,,,,,,,,,,,,,,
14585,14585,4886,Anker Innovations Limited,Anker Innovations Ltd,,,,,,,,,,,,,,,,
14620,14620,5754,ALL ABOUT HR LIMITED,ALL ABOUT HU LIMITED,,,,,,,,,,,,,,,,
14629,14629,7196,Singapore Airlines,Singapore Airlines Ltd,,,,,,,,,,,,,,,,
14642,14642,13754,Abrdn Plc,Abrdn plc,,,,,,,,,,,,,,,,
14655,14655,11353,Domain Holdings Australia,Domain Holdings Australia Limited,,,,,,,,,,,,,,,,
14678,14678,8099,JFE Holdings Inc,"JFE Holdings, Inc.",,,,,,,,,,,,,,,,
14702,14702,7074,Watches Of Switzerland Group PLC,Watches of Switzerland Group plc,,,,,,,,,,,,,,,,
14714,14714,11994,Shinko Electric Industries Co Ltd,Shinko Electric Industries Co. Ltd,,,,,,,,,,,,,,,,
14746,14746,13118,Sai Service,Sai Service Station,,,,,,,,,,,,,,,,
14749,14749,8794,Tate & Lyle PLC,Tate & Lyle plc,,,,,,,,,,,,,,,,
14754,14754,5394,Dollarama,Dollarama Inc,,,,,,,,,,,,,,,,
14784,14784,13107,Absolut,AbsolutData,,,,,,,,,,,,,,,,
14793,14793,13863,Salcef Group S.p.A.,Salcef Group S.p.a.,,,,,,,,,,,,,,,,
14814,14814,4692,Cargotec Corp,Cargotec Corporation,,,,,,,,,,,,,,,,
14840,14840,8102,"Marsh & McLennan Companies, Inc.",Marsh & Mclennan Companies,,,,,,,,,,,,,,,,
14845,14845,10679,Fluidra SA,"Fluidra, SA",,,,,,,,,,,,,,,,
14860,14860,13011,Guotai Junan International Holdings,Guotai Junan International Holdings Ltd,,,,,,,,,,,,,,,,
14894,14894,4518,Analog Devices Inc,"Analog Devices, Inc.",,,,,,,,,,,,,,,,
14930,14930,5712,Power Grid Corporation of India,Power Grid Corporation of India Ltd,,,,,,,,,,,,,,,,
