id,left_row_index,right_row_index,left_name_company,right_name_company,left_industryname,right_industryname,left_sector,right_sector,left_address,right_address,left_city,right_city,left_state,right_state,left_country,right_country,left_continent,right_continent,left_other,right_other
597,597,281,R ALEXANDER LTD,R ALEXANDRU SERVICES LTD,,,,,,,,,,,,,,,,
1448,1448,1042,Bank of Beijing,Bank of Beijing Co Ltd,,,,,,,,,,,,,,,,
1487,1487,12,Oriental Carbon & Chemicals,Oriental Carbon & Chemicals Ltd,,,,,,,,,,,,,,,,
1601,1601,439,Booking Holdings (booking.com),Booking Holdings Inc,,,,,,,,,,,,,,,,
1814,1814,1658,Teladoc Health Inc,"Teladoc Health, Inc.",,,,,,,,,,,,,,,,
2102,2102,1417,BAD INTENTIONS CLOTHING LIMITED,BAD INTENTIONS LTD,,,,,,,,,,,,,,,,
2368,2368,140,Thonburi Healthcare Group Public Company,Thonburi Healthcare Group Public Company Ltd,,,,,,,,,,,,,,,,
2448,2448,2305,Beijing Jetsen Technology,Beijing Jetsen Technology Co. Ltd,,,,,,,,,,,,,,,,
2670,2670,2145,Casino Guichard-perrachon Societe Anonyme,"Casino, Guichard-Perrachon SA",,,,,,,,,,,,,,,,
2802,2802,785,SOL S.p.A.,SOL SpA,,,,,,,,,,,,,,,,
2888,2888,2744,Ningbo Joyson Electronic,Ningbo Joyson Electronic Corp,,,,,,,,,,,,,,,,
3052,3052,2561,Pitney Bowes,Pitney Bowes Inc,,,,,,,,,,,,,,,,
3114,3114,2612,Z & Z PROPERTIES INVESTMENT LTD,Z & Z PROPERTIES LIMITED,,,,,,,,,,,,,,,,
3513,3513,355,Sopra Steria Group SA,Sopra Steria Group Sa,,,,,,,,,,,,,,,,
3875,3875,2299,Eland Oil & Gas,Eland Oil & Gas**,,,,,,,,,,,,,,,,
3954,3954,460,Piaggio & C. SpA,Piaggio & C. Spa,,,,,,,,,,,,,,,,
3973,3973,491,Nippon Suisan Kaisha,Nippon Suisan Kaisha Ltd,,,,,,,,,,,,,,,,
4021,4021,1280,EXOR,EXOR NV,,,,,,,,,,,,,,,,
4101,4101,288,Aeon Co Ltd,Aeon Co. Ltd,,,,,,,,,,,,,,,,
4275,4275,850,Shanghai Huayi Group Corp Ltd,Shanghai Huayi Group Corporation,,,,,,,,,,,,,,,,
4374,4374,720,BEAUTY & HOLISTIC LOUNGE LTD,BEAUTY & HOLISTIC THERAPY LTD,,,,,,,,,,,,,,,,
4388,4388,3103,Cincinnati Financial,Cincinnati Financial Corp,,,,,,,,,,,,,,,,
4394,4394,3226,BEAUTY AND THE BEAST TATTOO LIMITED,BEAUTY AND THE BEASTLY TRUTH LTD,,,,,,,,,,,,,,,,
4418,4418,3642,GOOD CONTACT LIMITED,GOOD CONTENT LTD,,,,,,,,,,,,,,,,
4461,4461,2670,Casino Guichard-Perrachon SA,Casino Guichard-perrachon Societe Anonyme,,,,,,,,,,,,,,,,
4503,4503,2958,Indiabulls Housing Finance,Indiabulls Housing Finance Ltd,,,,,,,,,,,,,,,,
4790,4790,1743,Playtech Plc,Playtech plc,,,,,,,,,,,,,,,,
4802,4802,723,Differ Group Holding Company,Differ Group Holding Company Ltd,,,,,,,,,,,,,,,,
4890,4890,443,Lamb Weston Holdings Inc,"Lamb Weston Holdings, Inc.",,,,,,,,,,,,,,,,
5017,5017,4811,Lotte Corp,Lotte Corporation,,,,,,,,,,,,,,,,
5070,5070,2234,Shanghai Construction Group Co Ltd,Shanghai Construction Group Co. Ltd,,,,,,,,,,,,,,,,
5100,5100,2581,SOFTWARE OF EXCELLENCE UK HOLDINGS LIMITED,SOFTWARE OF EXCELLENCE UNITED KINGDOM LIMITED,,,,,,,,,,,,,,,,
5139,5139,1367,FOOD AND BEVERAGE BRANDS LIMITED,FOOD AND BEVERAGE CONSULTANTS LIMITED,,,,,,,,,,,,,,,,
5153,5153,912,Brookfield Infrastructure Partners,Brookfield Infrastructure Partners LP,,,,,,,,,,,,,,,,
5163,5163,179,Ta Chen Stainless Pipe,Ta Chen Stainless Pipe Co Ltd,,,,,,,,,,,,,,,,
5419,5419,164,Savills,Savills Plc,,,,,,,,,,,,,,,,
5429,5429,354,Bicycle Therapeutics,Bicycle Therapeutics plc,,,,,,,,,,,,,,,,
5477,5477,3505,Aier Eye Hospital Group,Aier Eye Hospital Group Co Ltd,,,,,,,,,,,,,,,,
5769,5769,2311,Crown Holdings Inc,"Crown Holdings, Inc.",,,,,,,,,,,,,,,,
5801,5801,2168,Merck & Co Inc,Merck & Co.,,,,,,,,,,,,,,,,
5909,5909,3316,Medifast,Medifast Inc,,,,,,,,,,,,,,,,
6004,6004,569,Taiwan Business Bank Co Ltd,"Taiwan Business Bank,Ltd.",,,,,,,,,,,,,,,,
6015,6015,1494,China Pacific Insurance,China Pacific Insurance (Group) Co Ltd,,,,,,,,,,,,,,,,
6091,6091,473,Credit Agricole SA,Credit Agricole Vita Spa,,,,,,,,,,,,,,,,
6148,6148,3847,Portland General Electric Co,Portland General Electric Company,,,,,,,,,,,,,,,,
6197,6197,5665,Kawasaki Heavy Industries,Kawasaki Heavy Industries Ltd,,,,,,,,,,,,,,,,
6200,6200,1955,Anhui Guangxin Agrochemical,Anhui Guangxin Agrochemical Co. Ltd,,,,,,,,,,,,,,,,
6206,6206,4890,Lamb Weston Holdings,Lamb Weston Holdings Inc,,,,,,,,,,,,,,,,
6209,6209,964,Giken,Giken Ltd,,,,,,,,,,,,,,,,
6248,6248,5683,Ottogi Corp,Ottogi Corporation,,,,,,,,,,,,,,,,
6255,6255,2317,NEW AGE GLASS LIMITED,NEW AGE GLAZING LIMITED,,,,,,,,,,,,,,,,
6338,6338,791,Kyoritsu Maintenance,Kyoritsu Maintenance Co Ltd,,,,,,,,,,,,,,,,
6355,6355,1975,8I Holdings Limited,8VI Holdings Limited,,,,,,,,,,,,,,,,
6445,6445,919,Cintas Corp,Cintas Corporation,,,,,,,,,,,,,,,,
6469,6469,1044,"Jiangsu Dingsheng New Material Joint-Stock Co.,Ltd",Jiangsu Dingsheng New Material Joint-stock,,,,,,,,,,,,,,,,
6481,6481,2450,Montage Technology Co. Ltd,Montage Technology Group,,,,,,,,,,,,,,,,
6540,6540,2961,Royal Unibrew A/s,Royal Unibrew AS,,,,,,,,,,,,,,,,
6616,6616,4224,Deutsche Balaton AG,Deutsche Bank,,,,,,,,,,,,,,,,
6665,6665,5928,Kenon Holdings,Kenon Holdings Ltd.,,,,,,,,,,,,,,,,
6716,6716,5246,ALL ABOUT BARS LTD,ALL ABOUT BATHROOMS LTD,,,,,,,,,,,,,,,,
6728,6728,5356,Poonawalla Finance,Poonawalla Fincorp,,,,,,,,,,,,,,,,
6752,6752,2159,Sprouts Farmers Market,Sprouts Farmers Market Inc,,,,,,,,,,,,,,,,
6796,6796,5029,Iron Mountain Inc,Iron Mountain Incorporated,,,,,,,,,,,,,,,,
6806,6806,2827,FINANCESOL LTD,FINANCESOLUTIONSNW LTD,,,,,,,,,,,,,,,,
6875,6875,6357,ALL ABOUT AUDIO LIMITED,ALL ABOUT AUDREY LIMITED,,,,,,,,,,,,,,,,
6880,6880,2170,Monolithic Power Systems,Monolithic Power Systems Inc,,,,,,,,,,,,,,,,
6971,6971,1851,Hoshizaki Corp,Hoshizaki Corporation,,,,,,,,,,,,,,,,
7009,7009,4303,Guotai Junan Securities,Guotai Junan Securities Co Ltd,,,,,,,,,,,,,,,,
7013,7013,5859,Greencoat Renewables,Greencoat Renewables plc,,,,,,,,,,,,,,,,
7116,7116,4076,Caihong Display Devices,"Caihong Display Devices Co.,Ltd.",,,,,,,,,,,,,,,,
7119,7119,5667,State Bank Of India,State Bank of India,,,,,,,,,,,,,,,,
7145,7145,3326,Macronix International,Macronix International Co Ltd,,,,,,,,,,,,,,,,
7155,7155,768,Cognizant Technology Solutions Corp,Cognizant Technology Solutions Corporation,,,,,,,,,,,,,,,,
7170,7170,4862,The TJX Companies Inc,"The TJX Companies, Inc.",,,,,,,,,,,,,,,,
7442,7442,6578,SOFTWARE DESIGN LABORATORY LIMITED,SOFTWARE DESIGN LTD,,,,,,,,,,,,,,,,
7508,7508,3261,Eva Air,Eva Airways,,,,,,,,,,,,,,,,
7596,7596,7557,BEAUTY ANGELOS LTD,BEAUTY ANGELS (NW) LTD,,,,,,,,,,,,,,,,
7610,7610,332,Skylark Holdings,Skylark Holdings Co Ltd,,,,,,,,,,,,,,,,
7622,7622,5963,Hotai Motor Co Ltd,"Hotai Motor Co.,Ltd.",,,,,,,,,,,,,,,,
7703,7703,7153,Monadelphous Group Limited,Monadelphous Group Ltd,,,,,,,,,,,,,,,,
7704,7704,3124,Tenova,Tenova Spa,,,,,,,,,,,,,,,,
7809,7809,2825,Israel Corporation,Israel Corporation Ltd,,,,,,,,,,,,,,,,
7855,7855,5317,Exxon Mobil,Exxon Mobil Corp,,,,,,,,,,,,,,,,
7864,7864,2096,Merida Industry Co Ltd,Merida Industry Co. Ltd,,,,,,,,,,,,,,,,
7919,7919,6686,China First Heavy Industries,China First Heavy Industries (Group) Co Ltd,,,,,,,,,,,,,,,,
7954,7954,2475,Greentown Management Holdings Company Limited,Greentown Management Holdings Company Ltd,,,,,,,,,,,,,,,,
7960,7960,3686,Banco Bradesco,Banco Bradesco SA,,,,,,,,,,,,,,,,
8023,8023,7282,China Suntien Green Energy Co Ltd,China Suntien Green Energy Corp Ltd,,,,,,,,,,,,,,,,
8141,8141,7661,UDG Healthcare Plc,UDG Healthcare plc,,,,,,,,,,,,,,,,
8147,8147,6648,Nexstar Media Group Inc,"Nexstar Media Group, Inc.",,,,,,,,,,,,,,,,
8261,8261,2681,Charoen Pokphand Foods Public Company,Charoen Pokphand Foods Public Company Ltd,,,,,,,,,,,,,,,,
8326,8326,2714,SBI Holdings,SBI Holdings Inc,,,,,,,,,,,,,,,,
8382,8382,4807,Fujian Anjoy Foods,Fujian Anjoy Foods Co Ltd,,,,,,,,,,,,,,,,
8384,8384,5716,China Longyuan Power Group Corp Ltd,China Longyuan Power Group Corporation,,,,,,,,,,,,,,,,
8467,8467,5002,Canadian Solar Inc,Canadian Solar Inc.,,,,,,,,,,,,,,,,
8649,8649,3321,FOOD CHOICE LIMITED,FOOD CIRCLE LIMITED,,,,,,,,,,,,,,,,
8702,8702,1689,Shandong Gold Mining Co Ltd,Shandong Gold Mining Co. Ltd,,,,,,,,,,,,,,,,
8732,8732,2751,Delta Air Lines Inc,"Delta Air Lines, Inc.",,,,,,,,,,,,,,,,
8740,8740,2507,NEW ADDITION WINDOWS (TIMBER) LTD,NEW ADDITION WINDOWS LIMITED,,,,,,,,,,,,,,,,
8775,8775,5510,SOFTWARE SOLUTIONS GROUP LTD.,SOFTWARE SOLUTIONS IG LIMITED,,,,,,,,,,,,,,,,
8782,8782,862,Apeloa Pharmaceutical,Apeloa Pharmaceutical Co Ltd,,,,,,,,,,,,,,,,
8863,8863,1304,Toyota Industries,Toyota Industries Corp,,,,,,,,,,,,,,,,
8866,8866,1865,Shanghai Industrial Holding Ltd,Shanghai Industrial Holdings,,,,,,,,,,,,,,,,
8964,8964,3433,NEW AGE BEAUTY LIMITED,NEW AGE BEER LIMITED,,,,,,,,,,,,,,,,
9094,9094,4795,Ulsterbus,Ulsterbus Foyle,,,,,,,,,,,,,,,,
9158,9158,6829,Xcel Energy,Xcel Energy Inc,,,,,,,,,,,,,,,,
9220,9220,3492,SOFTWARE FOR DATA ANALYSIS (FINANCE) LIMITED,SOFTWARE FOR DATA ANALYSIS LIMITED,,,,,,,,,,,,,,,,
9230,9230,6943,Entain Plc,Entain plc,,,,,,,,,,,,,,,,
9233,9233,2839,Inner Mongolia MengDian HuaNeng Thermal Power Corp Ltd,Inner Mongolia Mengdian Huaneng Thermal Power Corporation,,,,,,,,,,,,,,,,
9235,9235,6232,GlobalData,GlobalData plc,,,,,,,,,,,,,,,,
9268,9268,6139,Sumitomo Warehouse,Sumitomo Warehouse Co Ltd,,,,,,,,,,,,,,,,
9283,9283,5465,Yunnan Copper Co. Ltd.,Yunnan Copper Company Ltd,,,,,,,,,,,,,,,,
9290,9290,1623,Deoleo,"Deoleo, SA",,,,,,,,,,,,,,,,
9313,9313,5566,"Azorim-Investment, Development & Construction Co. Ltd",Azorim-investment Development & Construction Co. Ltd,,,,,,,,,,,,,,,,
9461,9461,3517,Wuxi NCE Power Co. Ltd,"Wuxi Nce Power Co., Ltd.",,,,,,,,,,,,,,,,
9544,9544,2256,Antofagasta Plc,Antofagasta plc,,,,,,,,,,,,,,,,
9551,9551,7191,Columbia Sportswear Co,Columbia Sportswear Company,,,,,,,,,,,,,,,,
9559,9559,27,Nexid,Nexii,,,,,,,,,,,,,,,,
9595,9595,3986,First Financial Bankshares,"First Financial Bankshares, Inc.",,,,,,,,,,,,,,,,
9619,9619,4848,Highwealth Construction,Highwealth Construction Corp,,,,,,,,,,,,,,,,
9635,9635,7441,ORIX Corp,ORIX Corporation,,,,,,,,,,,,,,,,
9636,9636,6634,Wielton,Wielton SA,,,,,,,,,,,,,,,,
9738,9738,2227,GOOD CHOICE TRADING LTD,GOOD CHOICE ZR LTD,,,,,,,,,,,,,,,,
9763,9763,6459,ALL ABOUT THE BEATS LTD,ALL ABOUT THE BEER LTD,,,,,,,,,,,,,,,,
9768,9768,4326,Enel Generación Chile SA,Enel Generación Costanera SA,,,,,,,,,,,,,,,,
9780,9780,7238,Huaxin Cement,Huaxin Cement Co Ltd,,,,,,,,,,,,,,,,
9818,9818,5506,Delivery Hero SE,Delivery Hero Se,,,,,,,,,,,,,,,,
9863,9863,7568,Lear Corp,Lear Corporation,,,,,,,,,,,,,,,,
9905,9905,8641,SSR Mining Inc,SSR Mining Inc.,,,,,,,,,,,,,,,,
9935,9935,1675,Kronos Worldwide,Kronos Worldwide Inc,,,,,,,,,,,,,,,,
9984,9984,7537,China Everbright Bank Co Ltd,China Everbright Bank Company,,,,,,,,,,,,,,,,
10006,10006,8083,FOOD DESIGNERS LIMITED,FOOD DESIRE LTD.,,,,,,,,,,,,,,,,
10010,10010,3797,Novatek Microelectronics,Novatek Microelectronics Corp,,,,,,,,,,,,,,,,
10104,10104,10041,Sirius XM Holdings Inc,Sirius XM Holdings Inc.,,,,,,,,,,,,,,,,
10190,10190,6172,Beiqi Foton Motor Co Ltd,Beiqi Foton Motor Co. Ltd,,,,,,,,,,,,,,,,
10204,10204,9899,Sumitomo Mitsui Trust Holdings,Sumitomo Mitsui Trust Holdings Inc,,,,,,,,,,,,,,,,
10274,10274,4583,Korean Air Lines,Korean Air Lines Co Ltd,,,,,,,,,,,,,,,,
10316,10316,4035,Mersen,Mersen SA,,,,,,,,,,,,,,,,
10321,10321,5555,Iyo Bank,Iyo Bank Ltd,,,,,,,,,,,,,,,,
10610,10610,7124,Sonor,Sonos,,,,,,,,,,,,,,,,
10734,10734,5939,Workday Inc,"Workday, Inc.",,,,,,,,,,,,,,,,
10746,10746,6110,Shanying International Holdings Co Ltd,"Shanying International Holdings Co.,Ltd",,,,,,,,,,,,,,,,
10748,10748,4793,China Resources Double-Crane Pharmaceutical Co Ltd,"China Resources Double-Crane Pharmaceutical Co.,Ltd.",,,,,,,,,,,,,,,,
10765,10765,2924,Japan Asset Marketing,Japan Asset Marketing Co. Ltd,,,,,,,,,,,,,,,,
10794,10794,3280,Sandvik Ab,Sandvik Asia,,,,,,,,,,,,,,,,
10833,10833,7635,Prologis,Prologis Inc,,,,,,,,,,,,,,,,
10847,10847,8028,Allianz Se,Allianz Services,,,,,,,,,,,,,,,,
10910,10910,5221,FOOD CITY LOCAL LTD,FOOD CITY NC LTD,,,,,,,,,,,,,,,,
10952,10952,3607,Hornbach Baumarkt AG,Hornbach Baumarkt Ag,,,,,,,,,,,,,,,,
10967,10967,8396,Murray International Trust,Murray International Trust plc,,,,,,,,,,,,,,,,
10996,10996,2970,Shanghai Tunnel Engineering Co Ltd,Shanghai Tunnel Engineering Co. Ltd,,,,,,,,,,,,,,,,
11031,11031,7294,Electrolux Professional AB,Electrolux Professional Ab (publ),,,,,,,,,,,,,,,,
11085,11085,9465,Norfolk Southern Corp,Norfolk Southern Corporation,,,,,,,,,,,,,,,,
11110,11110,4620,Marel,Marel hf,,,,,,,,,,,,,,,,
11143,11143,1413,P A JOLLY LIMITED,P A JONES LIMITED,,,,,,,,,,,,,,,,
11179,11179,2654,FirstEnergy,FirstEnergy Corp,,,,,,,,,,,,,,,,
11196,11196,1035,Bharat Dynamics,Bharat Dynamics Limited,,,,,,,,,,,,,,,,
11219,11219,6236,Feng Hsin Steel,Feng Hsin Steel Co Ltd,,,,,,,,,,,,,,,,
11293,11293,2433,Traton SE,Traton Se,,,,,,,,,,,,,,,,
11310,11310,4456,Dubai Islamic Bank,Dubai Islamic Bank P.J.S.C.,,,,,,,,,,,,,,,,
11312,11312,5421,China Grand Automotive Services Group,China Grand Automotive Services Group Co Ltd,,,,,,,,,,,,,,,,
11394,11394,812,SOFTWARE GENICS LTD,SOFTWARE GENIE LIMITED,,,,,,,,,,,,,,,,
11415,11415,8748,Hangzhou First Applied Material Co Ltd,Hangzhou First Applied Material Co. Ltd,,,,,,,,,,,,,,,,
11451,11451,1978,Medipal Holdings,Medipal Holdings Corporation,,,,,,,,,,,,,,,,
11465,11465,5837,Société Générale Careers,Société Générale SA,,,,,,,,,,,,,,,,
11467,11467,3781,NEW AGE CONSULTING VIGH LIMITED,NEW AGE CONTRACTING LIMITED,,,,,,,,,,,,,,,,
11557,11557,566,Landis+Gyr Group AG,Landis+gyr Group Ag,,,,,,,,,,,,,,,,
11582,11582,799,BEAUTY BOUND LTD,BEAUTY BOUNTY LIMITED,,,,,,,,,,,,,,,,
11617,11617,184,PulteGroup,PulteGroup Inc,,,,,,,,,,,,,,,,
11643,11643,4997,Quectel Wireless Solutions,Quectel Wireless Solutions Co. Ltd,,,,,,,,,,,,,,,,
11653,11653,8261,Charoen Pokphand Foods Public Co Ltd,Charoen Pokphand Foods Public Company,,,,,,,,,,,,,,,,
11672,11672,7413,EDOM Technology Co Ltd,EDOM Technology Co. Ltd,,,,,,,,,,,,,,,,
11687,11687,9408,Angelalign Technology Inc.,"Angelalign Technology, Inc.",,,,,,,,,,,,,,,,
11759,11759,6645,Canon Marketing Japan Inc,"Canon Marketing Japan, Inc.",,,,,,,,,,,,,,,,
11787,11787,2113,Sumitomo Mitsui Financial,Sumitomo Mitsui Financial Group,,,,,,,,,,,,,,,,
11791,11791,961,Mitsubishi Electric Corp,Mitsubishi Electric Corporation,,,,,,,,,,,,,,,,
11799,11799,331,Shanxi Lu'an Environmental Energy Development Co. Ltd,Shanxi Luan Environmental Energy Development Co Ltd,,,,,,,,,,,,,,,,
11824,11824,1363,Hyundai Construction Equipment,Hyundai Construction Equipment Co. Ltd,,,,,,,,,,,,,,,,
11873,11873,10924,Toast,Toast Inc,,,,,,,,,,,,,,,,
11895,11895,8014,ExlService Holdings Inc,Exlservice Holdings,,,,,,,,,,,,,,,,
11949,11949,4372,Toyo Ink SC Holdings Co Ltd,Toyo Ink SC Holdings Co. Ltd,,,,,,,,,,,,,,,,
11970,11970,6878,Keda Industrial Group Co Ltd,Keda Industrial Group Co. Ltd,,,,,,,,,,,,,,,,
12035,12035,9355,Hera S.p.A.,Hera SpA,,,,,,,,,,,,,,,,
12077,12077,11653,Charoen Pokphand Foods,Charoen Pokphand Foods Public Co Ltd,,,,,,,,,,,,,,,,
12081,12081,6016,Q DEVELOPMENTS 2 LIMITED,Q DEVELOPMENTS LTD,,,,,,,,,,,,,,,,
12095,12095,7803,Beijing Kunlun Tech,Beijing Kunlun Tech Co. Ltd,,,,,,,,,,,,,,,,
12128,12128,5061,Inaba Denki Sangyo Co Ltd,"Inaba Denki Sangyo Co.,Ltd.",,,,,,,,,,,,,,,,
12144,12144,8972,Proofpoint Inc,"Proofpoint, Inc.",,,,,,,,,,,,,,,,
12170,12170,11396,American Axle & Manufacturing Holdings,American Axle & Manufacturing Holdings Inc,,,,,,,,,,,,,,,,
12251,12251,3214,Topchoice Medical Corp,Topchoice Medical Corporation,,,,,,,,,,,,,,,,
12276,12276,1991,Landstar System,Landstar System Inc,,,,,,,,,,,,,,,,
12278,12278,8010,Churchill Capital Corp Ii,Churchill Capital Corp Vii,,,,,,,,,,,,,,,,
12459,12459,5992,Prosegur Cia de Seguridad SA,Prosegur Compania De Seguridad,,,,,,,,,,,,,,,,
12577,12577,6901,O'Reilly Automotive Inc,"O'Reilly Automotive, Inc.",,,,,,,,,,,,,,,,
12696,12696,1246,VeriSign Inc,"VeriSign, Inc.",,,,,,,,,,,,,,,,
12799,12799,9210,Toagosei Co Ltd,Toagosei Co. Ltd,,,,,,,,,,,,,,,,
12847,12847,12489,Dampskibsselskabet Norden A/s,Dampskibsselskabet Norden AS,,,,,,,,,,,,,,,,
12849,12849,5347,Making Science,Making Science Group,,,,,,,,,,,,,,,,
12877,12877,12309,G-bits Network Technology,G-bits Network Technology (xiamen),,,,,,,,,,,,,,,,
12879,12879,7598,Shanghai Runda Medical Technology,Shanghai Runda Medical and Technology Co Ltd,,,,,,,,,,,,,,,,
12912,12912,3013,Bank of Chongqing Co Ltd,Bank of Chongqing Co. Ltd,,,,,,,,,,,,,,,,
12975,12975,9116,BEAUTY BOX LIMITED,BEAUTY LTD,,,,,,,,,,,,,,,,
12989,12989,2186,Impax Asset Management,Impax Asset Management Group,,,,,,,,,,,,,,,,
12995,12995,8150,JDE Peet's,JDE Peet's N.V.,,,,,,,,,,,,,,,,
13006,13006,1642,Cofinimmo,Cofinimmo SA,,,,,,,,,,,,,,,,
13056,13056,9228,Mitsubishi Research Institute Inc,"Mitsubishi Research Institute, Inc.",,,,,,,,,,,,,,,,
13097,13097,2959,Toto Ltd,Toto Ltd.,,,,,,,,,,,,,,,,
13102,13102,1840,Gree Real Estate,Gree Real Estate Co. Ltd,,,,,,,,,,,,,,,,
13103,13103,3254,Techtronic Industries,Techtronic Industries Co Ltd,,,,,,,,,,,,,,,,
13133,13133,9026,Synaptics Inc,Synaptics Incorporated,,,,,,,,,,,,,,,,
13141,13141,6354,AutoNation Inc,"AutoNation, Inc.",,,,,,,,,,,,,,,,
13175,13175,10311,Evonik Industries AG,Evonik Industries Ag,,,,,,,,,,,,,,,,
13220,13220,10486,Hazama Ando Corp,Hazama Ando Corporation,,,,,,,,,,,,,,,,
13224,13224,12230,Millicom International Cellular,Millicom International Cellular SA,,,,,,,,,,,,,,,,
13284,13284,1706,Fluor Corp,Fluor Corporation,,,,,,,,,,,,,,,,
13285,13285,501,International Paper Careers,International Paper Co,,,,,,,,,,,,,,,,
13299,13299,173,Affiliated Managers Group Inc,"Affiliated Managers Group, Inc.",,,,,,,,,,,,,,,,
13302,13302,3540,ISS A/S,ISS AS,,,,,,,,,,,,,,,,
13344,13344,4064,Burckhardt Compression Holding AG,Burckhardt Compression Holding Ag,,,,,,,,,,,,,,,,
13346,13346,4392,Sedlmayr Grund Und Immobilien Ag,Sedlmayr Grund und Immobilien KGaA,,,,,,,,,,,,,,,,
13349,13349,3400,Woodward Inc,"Woodward, Inc.",,,,,,,,,,,,,,,,
13355,13355,12773,Fuchs Petrolub,Fuchs Petrolub SE,,,,,,,,,,,,,,,,
13406,13406,603,Cheniere Energy,Cheniere Energy Inc,,,,,,,,,,,,,,,,
13438,13438,12202,Chudenko Corp,Chudenko Corporation,,,,,,,,,,,,,,,,
13455,13455,69,Royal Unibrew,Royal Unibrew A-S,,,,,,,,,,,,,,,,
13464,13464,13294,Truist Financial,Truist Financial Corp,,,,,,,,,,,,,,,,
13592,13592,13422,Mensch Und Maschine Software Se,Mensch und Maschine Software SE,,,,,,,,,,,,,,,,
13635,13635,12846,Godrej Consumer Products,Godrej Consumer Products Ltd,,,,,,,,,,,,,,,,
13645,13645,4838,Manpower,Manpower Srl,,,,,,,,,,,,,,,,
13654,13654,7933,Orient Overseas (International) Ltd,Orient Overseas (international),,,,,,,,,,,,,,,,
13674,13674,7256,GOOD CARMA LIMITED,GOOD CARS LTD,,,,,,,,,,,,,,,,
13679,13679,12040,Essent Group,Essent Group Ltd,,,,,,,,,,,,,,,,
13715,13715,12890,WEX Inc,WEX Inc.,,,,,,,,,,,,,,,,
13814,13814,5511,HP Inc,HP Inc.,,,,,,,,,,,,,,,,
13824,13824,1587,William Hill Ltd,William Hill plc,,,,,,,,,,,,,,,,
13835,13835,10737,Beijing Capital,"Beijing Capital Co.,Ltd",,,,,,,,,,,,,,,,
13846,13846,11238,China Petroleum Engineering & Construction Corporation,China Petroleum Engineering Corp,,,,,,,,,,,,,,,,
13902,13902,2673,Saudi Airlines Catering,Saudi Airlines Catering Company,,,,,,,,,,,,,,,,
13957,13957,6126,Brookfield Renewable Partners,Brookfield Renewable Partners LP,,,,,,,,,,,,,,,,
14108,14108,11541,Fulgent Genetics,Fulgent Genetics Inc,,,,,,,,,,,,,,,,
14111,14111,10263,Royal Bank Of Canada,Royal Bank of Canada,,,,,,,,,,,,,,,,
14121,14121,1423,CORPORATE TRAVEL MANAGEMENT (EUROPE) LIMITED,CORPORATE TRAVEL MANAGEMENT (UNITED KINGDOM) LIMITED,,,,,,,,,,,,,,,,
14151,14151,3888,T & A INSTALLATIONS LTD.,T & A INSTALLATIONS SERVICES LIMITED,,,,,,,,,,,,,,,,
14185,14185,6817,Rexel,Rexel SA,,,,,,,,,,,,,,,,
14202,14202,5198,Avnet,Avnet Inc,,,,,,,,,,,,,,,,
14203,14203,11619,Bank of Communications,Bank of Communications Co Ltd,,,,,,,,,,,,,,,,
14214,14214,3071,Galp Energia,Galp Energia SGPS SA,,,,,,,,,,,,,,,,
14250,14250,10168,Ambev,Ambev SA,,,,,,,,,,,,,,,,
14251,14251,891,P & A HOLDINGS (NW) LIMITED,P & A HOLDINGS (UK) LIMITED,,,,,,,,,,,,,,,,
14319,14319,12547,Logitech International,Logitech International SA,,,,,,,,,,,,,,,,
14330,14330,1552,GameStop Corp,GameStop Corp.,,,,,,,,,,,,,,,,
14356,14356,12433,Ola Electric,Ola Electric Mobility,,,,,,,,,,,,,,,,
14417,14417,10604,Unity Infraprojects,Unity Infraprojects Ltd,,,,,,,,,,,,,,,,
14418,14418,8524,Elementis,Elementis plc,,,,,,,,,,,,,,,,
14425,14425,8707,Apogee Enterprises,Apogee Enterprises Inc,,,,,,,,,,,,,,,,
14447,14447,8990,Oji Holdings Corp,Oji Holdings Corporation,,,,,,,,,,,,,,,,
14459,14459,11342,Newcrest Mining Limited,Newcrest Mining Ltd,,,,,,,,,,,,,,,,
14470,14470,2795,Yonyou Network Technology,Yonyou Network Technology Co. Ltd,,,,,,,,,,,,,,,,
14511,14511,5080,Webuild SpA,Webuild Spa,,,,,,,,,,,,,,,,
14518,14518,9024,Huaku Development,Huaku Development Co. Ltd,,,,,,,,,,,,,,,,
14602,14602,13169,Sinopec Shanghai Petrochemical Co Ltd,Sinopec Shanghai Petrochemical Company,,,,,,,,,,,,,,,,
14615,14615,5892,Regional S. A. B. De C. V,Regional S.A.B. de C.V.,,,,,,,,,,,,,,,,
14640,14640,2579,"UNIVERSAL MUSIC GROUP DISTRIBUTION, CORP.","UNIVERSAL MUSIC GROUP, INC.",,,,,,,,,,,,,,,,
14798,14798,4083,Taishin Financial Holding Co Ltd,Taishin Financial Holding Co. Ltd,,,,,,,,,,,,,,,,
14812,14812,12151,Illumina,Illumina Inc,,,,,,,,,,,,,,,,
14839,14839,8656,Nutrien,Nutrien Ltd,,,,,,,,,,,,,,,,
14862,14862,14412,Hotel Shilla,Hotel Shilla Co Ltd,,,,,,,,,,,,,,,,
14883,14883,10172,Dollar Tree,Dollar Tree Inc,,,,,,,,,,,,,,,,
14920,14920,9438,Cholamandalam Investment And Finance Company,Cholamandalam Investment and Finance Company Ltd,,,,,,,,,,,,,,,,
